5.2	0.02	8.85	0.02	8.85
5.3	0.01	9	0.01	9
5.4	0.015	9.25	0.015	9.25
5.5	0.01	9.4	0.01	9.4
5.6	0.015	9.6	0.015	9.6
5.7	0.015	9.8	0.015	9.8
5.8	0.025	10	0.025	10
5.9	0.03	10.15	0.03	10.15
6	0.05	10.35	0.05	10.35
6.1	0.07	10.55	0.07	10.55
6.2	0.09	10.75	0.09	10.75
6.3	0.12	10.95	0.12	10.95
6.4	0.15	11.1	0.15	11.1
6.5	0.19	11.35	0.19	11.35
6.6	0.225	11.5	0.225	11.5
6.7	0.25	11.7	0.25	11.7
6.8	0.25	11.9	0.25	11.9
6.9	0.23	12.1	0.23	12.1
7	0.21	12.25	0.21	12.25
7.1	0.185	12.45	0.185	12.45
7.201	0.155	12.65	0.155	12.65
7.3	0.13	12.85	0.13	12.85
7.4	0.1	13.05	0.1	13.05
7.5	0.08	13.25	0.08	13.25
7.6	0.055	13.45	0.055	13.45
7.7	0.045	13.6	0.045	13.6
7.8	0.03	13.8	0.03	13.8
7.9	0.03	14	0.03	14
8	0.03	14.2	0.03	14.2
8.1	0.045	14.4	0.045	14.4
8.2	0.06	14.55	0.06	14.55
8.3	0.095	14.8	0.095	14.8
8.4	0.125	14.95	0.125	14.95
8.5	0.175	15.15	0.175	15.15
8.6	0.22	15.35	0.22	15.35
8.7	0.3	15.55	0.3	15.55
8.8	0.365	15.7	0.365	15.7
8.9	0.45	15.9	0.45	15.9
9	0.545	16.1	0.545	16.1
9.1	0.645	16.3	0.645	16.3
9.2	0.71	16.5	0.71	16.5
9.3	0.725	16.65	0.725	16.65
9.4	0.665	16.9	0.665	16.9
9.5	0.585	17.05	0.585	17.05
9.6	0.475	17.25	0.475	17.25
9.7	0.385	17.45	0.385	17.45
9.8	0.3	17.6	0.3	17.6
9.9	0.22	17.8	0.22	17.8
10	0.165	18	0.165	18
10.1	0.115	18.2	0.115	18.2
10.2	0.085	18.4	0.085	18.4
10.3	0.065	18.6	0.065	18.6
10.4	0.055	18.75	0.055	18.75
10.5	0.065	18.95	0.065	18.95
10.6	0.09	19.15	0.09	19.15
10.7	0.135	19.35	0.135	19.35
10.8	0.19	19.5	0.19	19.5
10.899	0.255	19.7	0.255	19.7
11	0.355	19.9	0.355	19.9
11.1	0.45	20.1	0.45	20.1
11.2	0.585	20.3	0.585	20.3
11.3	0.705	20.5	0.705	20.5
11.399	0.865	20.7	0.865	20.7
11.499	1.06	20.9	1.06	20.9
11.599	1.215	21.1	1.215	21.1
11.699	1.355	21.25	1.355	21.25
11.799	1.43	21.45	1.43	21.45
11.899	1.385	21.65	1.385	21.65
11.999	1.235	21.85	1.235	21.85
12.099	1.01	22.05	1.01	22.05
12.199	0.825	22.2	0.825	22.2
12.299	0.625	22.4	0.625	22.4
12.399	0.465	22.6	0.465	22.6
12.499	0.32	22.8	0.32	22.8
12.599	0.23	22.95	0.23	22.95
12.699	0.155	23.15	0.155	23.15
12.799	0.115	23.35	0.115	23.35
12.899	0.095	23.55	0.095	23.55
12.999	0.105	23.75	0.105	23.75
13.099	0.14	23.95	0.14	23.95
13.199	0.205	24.15	0.205	24.15
13.299	0.28	24.3	0.28	24.3
13.399	0.395	24.55	0.395	24.55
13.499	0.52	24.7	0.52	24.7
13.599	0.675	24.85	0.675	24.85
13.699	0.87	25.1	0.87	25.1
13.799	1.065	25.25	1.065	25.25
13.899	1.315	25.5	1.315	25.5
13.999	1.54	25.65	1.54	25.65
14.099	1.815	25.85	1.815	25.85
14.199	2.055	26.05	2.055	26.05
14.3	2.26	26.25	2.26	26.25
14.399	2.315	26.4	2.315	26.4
14.499	2.185	26.6	2.185	26.6
14.599	1.94	26.8	1.94	26.8
14.7	1.64	27	1.64	27
14.799	1.31	27.2	1.31	27.2
14.899	1.01	27.4	1.01	27.4
14.999	0.73	27.55	0.73	27.55
15.099	0.54	27.75	0.54	27.75
15.199	0.375	27.95	0.375	27.95
15.299	0.27	28.1	0.27	28.1
15.399	0.2	28.35	0.2	28.35
15.499	0.185	28.5	0.185	28.5
15.599	0.205	28.7	0.205	28.7
15.699	0.27	28.9	0.27	28.9
15.799	0.365	29.05	0.365	29.05
15.899	0.505	29.3	0.505	29.3
15.999	0.665	29.45	0.665	29.45
16.099	0.87	29.65	0.87	29.65
16.199	1.08	29.85	1.08	29.85
16.299	1.375	30.05	1.375	30.05
16.399	1.66	30.2	1.66	30.2
16.499	1.975	30.4	1.975	30.4
16.599	2.36	30.6	2.36	30.6
16.699	2.705	30.8	2.705	30.8
16.799	3.055	31	3.055	31
16.899	3.27	31.2	3.27	31.2
16.999	3.34	31.4	3.34	31.4
17.099	3.205	31.55	3.205	31.55
17.199	2.89	31.8	2.89	31.8
17.299	2.55	31.95	2.55	31.95
17.399	2.16	32.1	2.16	32.1
17.499	1.68	32.3	1.68	32.3
17.599	1.305	32.5	1.305	32.5
17.699	0.965	32.7	0.965	32.7
17.799	0.73	32.9	0.73	32.9
17.899	0.535	33.1	0.535	33.1
17.999	0.43	33.3	0.43	33.3
18.099	0.385	33.5	0.385	33.5
18.199	0.395	33.65	0.395	33.65
18.299	0.475	33.85	0.475	33.85
18.399	0.6	34.05	0.6	34.05
18.499	0.77	34.25	0.77	34.25
18.599	1.025	34.45	1.025	34.45
18.699	1.3	34.65	1.3	34.65
18.799	1.655	34.85	1.655	34.85
18.899	2.005	35	2.005	35
18.999	2.435	35.2	2.435	35.2
19.099	2.87	35.4	2.87	35.4
19.199	3.395	35.6	3.395	35.6
19.299	3.855	35.75	3.855	35.75
19.399	4.255	35.95	4.255	35.95
19.499	4.575	36.15	4.575	36.15
19.599	4.655	36.35	4.655	36.35
19.699	4.535	36.55	4.535	36.55
19.799	4.28	36.75	4.28	36.75
19.899	3.865	36.95	3.865	36.95
19.999	3.4	37.1	3.4	37.1
20.099	2.805	37.3	2.805	37.3
20.199	2.3	37.5	2.3	37.5
20.299	1.85	37.65	1.85	37.65
20.399	1.41	37.9	1.41	37.9
20.499	1.13	38.05	1.13	38.05
20.599	0.92	38.25	0.92	38.25
20.699	0.825	38.45	0.825	38.45
20.799	0.8	38.65	0.8	38.65
