&a / °	I1 / %
4.068	3.6
4.063	3.6
4.057	3.6
4.052	4.0
4.047	4.0
4.041	4.0
4.036	4.0
4.031	4.0
4.025	4.0
4.020	4.0
4.015	4.0
4.009	4.0
4.004	4.0
3.999	4.0
3.994	4.0
3.988	4.0
3.983	4.4
3.978	4.8
3.972	4.8
3.967	4.8
3.962	4.8
3.956	5.2
3.951	5.6
3.946	6.0
3.940	6.0
3.935	5.6
3.930	5.6
3.924	5.6
3.919	6.0
3.914	6.0
3.908	5.6
3.903	5.2
3.898	4.8
3.892	4.8
3.887	5.2
3.882	6.0
3.876	6.4
3.871	6.8
3.866	6.4
3.860	6.4
3.855	6.8
3.850	7.6
3.844	8.0
3.839	8.0
3.834	7.6
3.829	7.6
3.823	7.6
3.818	8.0
3.813	7.6
3.807	7.2
3.802	6.8
3.797	6.4
3.791	6.4
3.786	7.2
3.781	8.0
3.775	8.8
3.770	9.2
3.765	9.2
3.759	9.2
3.754	10.0
3.749	10.8
3.743	11.6
3.738	11.6
3.733	10.8
3.727	10.4
3.722	10.4
3.717	10.4
3.711	10.0
3.706	9.2
3.701	8.4
3.695	8.0
3.690	8.0
3.685	8.8
3.679	9.6
3.674	10.4
3.669	10.8
3.663	10.8
3.658	11.2
3.653	12.0
3.647	13.2
3.642	14.4
3.637	14.4
3.632	13.6
3.626	12.8
3.621	12.4
3.616	12.4
3.610	12.4
3.605	11.6
3.600	10.8
3.594	10.0
3.589	9.6
3.584	9.6
3.578	10.0
3.573	11.2
3.568	12.0
3.562	12.4
3.557	12.8
3.552	13.6
3.546	14.8
3.541	16.4
3.536	17.6
3.530	17.6
3.525	16.8
3.520	15.6
3.514	15.2
3.509	15.2
3.504	15.2
3.498	14.4
3.493	13.2
3.488	12.4
3.482	11.6
3.477	11.6
3.472	12.0
3.466	13.2
3.461	14.0
3.456	14.8
3.450	15.6
3.445	16.4
3.440	17.2
3.434	18.4
3.429	19.6
3.424	20.8
3.418	20.8
3.413	20.0
3.408	19.2
3.402	18.8
3.397	18.4
3.392	17.6
3.386	16.8
3.381	15.2
3.376	14.0
3.370	13.2
3.365	13.2
3.360	14.4
3.354	15.2
3.349	16.0
3.344	16.8
3.338	17.6
3.333	18.8
3.328	20.0
3.322	21.6
3.317	22.4
3.312	22.8
3.306	22.4
3.301	22.0
3.296	21.6
3.291	21.2
3.285	20.4
3.280	19.2
3.275	17.6
3.269	16.0
3.264	14.4
3.259	13.2
3.253	12.4
3.248	12.8
3.243	13.6
3.237	14.8
3.232	16.0
3.227	17.2
3.221	18.8
3.216	20.4
3.211	22.4
3.205	24.4
3.200	25.6
3.195	25.6
3.189	25.2
3.184	24.4
3.179	24.0
3.173	23.6
3.168	23.2
3.163	22.0
3.157	20.4
3.152	18.4
3.147	16.8
3.141	15.6
3.136	15.2
3.131	16.0
3.125	17.2
3.120	18.4
3.115	19.6
3.109	20.4
3.104	20.8
3.099	21.6
3.093	23.2
3.088	25.6
3.083	27.6
3.077	28.4
3.072	28.4
3.067	27.2
3.061	26.0
3.056	25.2
3.051	24.8
3.045	24.4
3.040	23.6
3.035	22.0
3.029	20.0
3.024	18.0
3.019	16.4
3.013	16.0
3.008	16.4
3.003	17.6
2.997	19.2
2.992	20.8
2.987	21.6
2.981	22.0
2.976	22.4
2.971	23.6
2.965	25.6
2.960	28.4
2.955	30.0
2.949	30.4
2.944	29.2
2.939	27.6
2.933	26.0
2.928	25.6
2.923	26.0
2.917	26.0
2.912	25.2
2.907	23.2
2.901	20.8
2.896	18.4
2.891	16.8
2.885	15.6
2.880	16.0
2.875	17.2
2.869	19.2
2.864	21.2
2.859	22.4
2.853	22.8
2.848	22.8
2.843	23.2
2.837	24.4
2.832	27.2
2.827	30.4
2.821	32.4
2.816	32.4
2.811	30.8
2.805	28.4
2.800	26.4
2.795	26.0
2.789	26.4
2.784	26.8
2.779	25.6
2.773	23.6
2.768	20.8
2.763	18.4
2.757	16.4
2.752	15.2
2.747	15.2
2.741	16.4
2.736	18.8
2.731	21.2
2.725	23.2
2.720	24.0
2.715	23.6
2.709	23.2
2.704	22.8
2.699	24.4
2.693	27.6
2.688	31.6
2.683	33.6
2.677	33.6
2.672	31.6
2.667	29.2
2.661	26.8
2.656	25.6
2.651	26.0
2.645	27.2
2.640	27.6
2.635	26.8
2.629	24.4
2.624	21.6
2.619	18.8
2.613	16.8
2.608	15.6
2.602	15.6
2.597	16.8
2.592	19.2
2.586	22.0
2.581	24.0
2.576	25.2
2.570	25.2
2.565	24.4
2.560	24.0
2.554	24.8
2.549	27.2
2.544	31.6
2.538	35.6
2.533	36.8
2.528	35.6
2.522	32.8
2.517	29.6
2.512	27.2
2.506	26.4
2.501	27.2
2.496	28.4
2.490	28.8
2.485	27.6
2.480	25.2
2.474	22.4
2.469	19.6
2.464	17.2
2.458	16.0
2.453	15.2
2.448	15.6
2.442	17.2
2.437	19.6
2.432	22.4
2.426	24.8
2.421	26.0
2.416	26.0
2.410	25.6
2.405	25.2
2.400	25.6
2.394	27.6
2.389	31.6
2.384	36.0
2.378	38.8
2.373	38.8
2.368	36.0
2.362	32.4
2.357	28.8
2.352	26.4
2.346	26.0
2.341	27.6
2.336	30.0
2.330	30.8
2.325	29.6
2.320	26.8
2.314	23.6
2.309	20.4
2.304	18.0
2.298	16.4
2.293	15.6
2.288	15.6
2.282	16.4
2.277	18.4
2.272	21.6
2.266	25.2
2.261	27.6
2.256	28.4
2.250	28.0
2.245	26.8
2.240	26.0
2.234	25.6
2.229	26.8
2.223	30.0
2.218	34.8
2.213	39.2
2.207	40.8
2.202	40.0
2.197	36.8
2.191	32.8
2.186	29.2
2.181	26.8
2.175	26.4
2.170	27.2
2.165	29.2
2.159	30.8
2.154	30.8
2.149	29.2
2.143	26.4
2.138	23.2
2.133	20.0
2.127	18.0
2.122	16.4
2.117	15.6
2.111	15.6
2.106	16.4
2.101	18.0
2.095	21.2
2.090	24.8
2.085	28.0
2.079	29.6
2.074	29.6
2.069	28.8
2.063	27.6
2.058	26.4
2.053	26.4
2.047	27.6
2.042	30.8
2.037	35.6
2.031	40.8
2.026	43.6
2.021	43.2
2.015	40.4
2.010	36.4
2.005	32.4
1.999	28.8
1.994	26.8
1.989	26.4
1.983	28.0
1.978	30.4
1.972	32.8
1.967	33.2
1.962	31.6
1.956	28.0
1.951	24.4
1.946	21.2
1.940	18.4
1.935	16.8
1.930	15.6
1.924	15.2
1.919	15.2
1.914	16.0
1.908	17.6
1.903	20.0
1.898	23.2
1.892	26.8
1.887	29.6
1.882	30.8
1.876	30.8
1.871	30.0
1.866	28.4
1.860	27.2
1.855	26.4
1.850	26.8
1.844	28.8
1.839	32.4
1.834	37.6
1.828	42.8
1.823	45.2
1.818	44.8
1.812	42.0
1.807	38.0
1.802	33.6
1.796	30.0
1.791	27.6
1.786	26.4
1.780	26.8
1.775	28.8
1.769	32.0
1.764	34.4
1.759	35.6
1.753	34.4
1.748	31.6
1.743	28.0
1.737	24.4
1.732	21.2
1.727	19.2
1.721	17.6
1.716	16.4
1.711	15.6
1.705	15.6
1.700	16.0
1.695	16.8
1.689	18.4
1.684	21.2
1.679	24.8
1.673	28.0
1.668	30.8
1.663	32.0
1.657	32.0
1.652	31.2
1.647	30.0
1.641	28.8
1.636	28.0
1.631	27.2
1.625	27.6
1.620	29.2
1.615	32.4
1.609	37.2
1.604	42.8
1.599	47.2
1.593	48.8
1.588	48.4
1.582	45.2
1.577	41.2
1.572	36.4
1.566	32.4
1.561	29.2
1.556	27.2
1.550	26.4
1.545	27.2
1.540	29.2
1.534	32.4
1.529	35.6
1.524	37.6
1.518	38.0
1.513	36.4
1.508	33.2
1.502	29.2
1.497	25.6
1.492	22.4
1.486	20.0
1.481	18.0
1.476	16.8
1.470	15.6
1.465	15.2
1.460	15.2
1.454	15.6
1.449	16.4
1.444	17.6
1.438	19.2
1.433	21.6
1.428	24.8
1.422	28.4
1.417	31.6
1.411	34.0
1.406	35.2
1.401	35.2
1.395	34.4
1.390	32.8
1.385	31.2
1.379	29.6
1.374	28.4
1.369	28.0
1.363	28.0
1.358	28.8
1.353	30.8
1.347	34.4
1.342	39.2
1.337	44.8
1.331	49.6
1.326	52.0
1.321	52.0
1.315	49.6
1.310	46.0
1.305	41.6
1.299	37.2
1.294	33.6
1.289	30.4
1.283	28.4
1.278	27.2
1.273	26.8
1.267	27.6
1.262	29.6
1.256	32.0
1.251	34.8
1.246	37.2
1.240	38.8
1.235	39.6
1.230	38.4
1.224	36.4
1.219	33.6
1.214	30.4
1.208	26.8
1.203	24.0
1.198	21.6
1.192	20.0
1.187	18.4
1.182	17.6
1.176	16.8
1.171	16.4
1.166	16.0
1.160	16.0
1.155	16.4
1.150	16.8
1.144	17.2
1.139	18.0
1.134	19.6
1.128	21.6
1.123	23.6
1.118	26.4
1.112	29.2
1.107	32.0
1.101	34.0
1.096	35.6
1.091	36.4
1.085	36.4
1.080	35.6
1.075	34.8
1.069	33.6
1.064	32.4
1.059	30.8
1.053	29.6
1.048	28.8
1.043	28.0
1.037	28.0
1.032	28.8
1.027	30.4
1.021	33.2
1.016	36.4
1.011	40.4
1.005	44.8
1.000	49.2
0.995	52.8
0.989	54.8
0.984	56.0
0.979	55.2
0.973	53.2
0.968	50.4
0.962	47.2
0.957	43.6
0.952	40.0
0.946	36.8
0.941	34.0
0.936	31.6
0.930	30.0
0.925	29.2
0.920	28.4
0.914	28.0
0.909	27.2
0.904	26.8
0.898	26.8
0.893	27.6
0.888	29.2
0.882	31.6
0.877	34.8
0.872	38.0
0.866	40.8
0.861	42.4
0.856	42.4
0.850	41.2
0.845	39.2
0.840	36.4
0.834	33.6
0.829	30.8
0.823	28.4
0.818	26.0
0.813	24.0
0.807	22.0
0.802	20.4
0.797	19.2
0.791	18.4
0.786	17.6
0.781	17.2
0.775	16.8
0.770	16.4
0.765	16.4
0.759	16.4
0.754	16.4
0.749	16.4
0.743	16.4
0.738	16.8
0.733	16.8
0.727	17.2
0.722	18.0
0.717	18.8
0.711	20.0
0.706	21.2
0.701	22.4
0.695	24.0
0.690	25.6
0.684	27.6
0.679	29.6
0.674	31.2
0.668	33.2
0.663	34.8
0.658	36.4
0.652	37.2
0.647	38.0
0.642	38.4
0.636	38.8
0.631	38.8
0.626	38.8
0.620	38.4
0.615	37.6
0.610	36.8
0.604	36.0
0.599	35.2
0.594	34.4
0.588	33.6
0.583	32.8
0.578	32.0
0.572	31.2
0.567	30.4
0.561	30.0
0.556	30.0
0.551	30.0
0.545	30.4
0.540	30.8
0.535	31.2
0.529	32.0
0.524	32.4
0.519	32.8
0.513	32.8
0.508	33.2
0.503	34.0
0.497	35.2
0.492	37.2
0.487	39.6
0.481	42.4
0.476	44.8
0.471	47.2
0.465	48.8
0.460	50.0
0.455	51.2
0.449	52.0
0.444	52.4
0.438	53.6
0.433	54.4
0.428	55.6
0.422	56.4
0.417	56.8
0.412	56.4
0.406	55.6
0.401	54.8
0.396	53.6
0.390	52.0
0.385	50.4
0.380	49.2
0.374	47.6
0.369	46.4
0.364	44.8
0.358	43.2
0.353	41.6
0.348	40.4
0.342	39.2
0.337	38.0
0.332	37.2
0.326	36.4
0.321	35.6
0.316	34.8
0.310	34.0
0.305	33.2
0.299	32.8
0.294	32.4
0.289	32.0
0.283	31.6
0.278	31.2
0.273	30.8
0.267	30.8
0.262	30.8
0.257	30.8
0.251	30.8
0.246	30.8
0.241	30.8
0.235	30.8
0.230	30.4
0.225	30.4
0.219	30.0
0.214	29.6
0.209	29.2
0.203	29.2
0.198	29.6
0.193	30.4
0.187	31.6
0.182	33.2
0.176	34.4
0.171	35.2
0.166	35.6
0.160	36.0
0.155	36.0
0.150	36.4
0.144	36.8
0.139	37.2
0.134	37.6
0.128	38.0
0.123	38.4
0.118	38.8
0.112	39.2
0.107	39.2
0.102	39.6
0.096	39.6
0.091	39.6
0.086	40.0
0.080	40.4
0.075	40.4
0.070	40.8
0.064	40.8
0.059	40.8
0.053	40.8
0.048	41.2
0.043	41.2
0.037	41.2
0.032	41.2
0.027	41.2
0.021	41.2
0.016	41.6
0.011	42.0
0.005	42.0
0.000	42.8
-0.005	42.8
-0.011	42.8
-0.016	42.8
-0.021	42.8
-0.027	42.8
-0.032	42.8
-0.037	42.8
-0.043	42.8
-0.048	42.8
-0.053	42.8
-0.059	42.4
-0.064	42.4
-0.070	42.0
-0.075	41.6
-0.080	41.6
-0.086	41.2
-0.091	41.2
-0.096	40.8
-0.102	40.4
-0.107	40.0
-0.112	39.6
-0.118	39.6
-0.123	40.0
-0.128	40.0
-0.134	40.0
-0.139	40.0
-0.144	40.0
-0.150	39.6
-0.155	39.2
-0.160	38.8
-0.166	38.8
-0.171	38.4
-0.176	38.0
-0.182	38.0
-0.187	38.0
-0.193	37.6
-0.198	37.6
-0.203	37.2
-0.209	36.8
-0.214	36.4
-0.219	36.0
-0.225	35.6
-0.230	35.2
-0.235	34.8
-0.241	34.8
-0.246	34.8
-0.251	34.4
-0.257	34.4
-0.262	34.4
-0.267	34.4
-0.273	34.4
-0.278	34.4
-0.283	34.4
-0.289	34.8
-0.294	35.2
-0.299	35.6
-0.305	36.0
-0.310	36.4
-0.316	37.2
-0.321	38.0
-0.326	38.8
-0.332	39.6
-0.337	40.4
-0.342	41.2
-0.348	42.0
-0.353	43.2
-0.358	44.0
-0.364	44.8
-0.369	46.0
-0.374	46.8
-0.380	48.0
-0.385	49.2
-0.390	50.4
-0.396	51.2
-0.401	52.0
-0.406	52.8
-0.412	53.6
-0.417	54.0
-0.422	54.4
-0.428	54.8
-0.433	55.2
-0.438	55.2
-0.444	55.6
-0.449	55.6
-0.455	55.6
-0.460	55.2
-0.465	54.8
-0.471	54.4
-0.476	54.0
-0.481	53.2
-0.487	51.6
-0.492	50.4
-0.497	49.6
-0.503	49.2
-0.508	48.8
-0.513	48.4
-0.519	47.6
-0.524	46.8
-0.529	45.6
-0.535	44.8
-0.540	43.6
-0.545	42.4
-0.551	41.2
-0.556	40.0
-0.561	39.2
-0.567	38.4
-0.572	37.6
-0.578	37.2
-0.583	36.8
-0.588	36.4
-0.594	36.4
-0.599	36.4
-0.604	36.8
-0.610	37.2
-0.615	37.2
-0.620	37.2
-0.626	37.2
-0.631	37.2
-0.636	37.2
-0.642	37.2
-0.647	37.6
-0.652	37.2
-0.658	36.8
-0.663	36.0
-0.668	35.6
-0.674	35.2
-0.679	34.8
-0.684	34.0
-0.690	33.2
-0.695	32.4
-0.701	31.6
-0.706	30.8
-0.711	30.0
-0.717	28.8
-0.722	28.0
-0.727	26.8
-0.733	26.0
-0.738	25.2
-0.743	24.0
-0.749	23.2
-0.754	22.4
-0.759	21.6
-0.765	20.8
-0.770	20.4
-0.775	20.4
-0.781	20.4
-0.786	20.8
-0.791	21.2
-0.797	22.0
-0.802	22.8
-0.807	23.6
-0.813	24.8
-0.818	26.0
-0.823	27.6
-0.829	29.2
-0.834	30.8
-0.840	32.4
-0.845	33.6
-0.850	34.8
-0.856	36.4
-0.861	37.6
-0.866	38.8
-0.872	40.0
-0.877	40.8
-0.882	41.2
-0.888	41.6
-0.893	42.0
-0.898	42.0
-0.904	42.0
-0.909	41.6
-0.914	41.2
-0.920	40.8
-0.925	40.4
-0.930	40.0
-0.936	40.0
-0.941	40.4
-0.946	41.2
-0.952	42.0
-0.957	43.6
-0.962	45.6
-0.968	47.2
-0.973	48.4
-0.979	50.0
-0.984	51.2
-0.989	52.4
-0.995	53.2
-1.000	53.6
-1.005	53.2
-1.011	52.8
-1.016	52.4
-1.021	51.6
-1.027	50.8
-1.032	49.6
-1.037	48.4
-1.043	46.8
-1.048	44.8
-1.053	42.8
-1.059	41.2
-1.064	40.0
-1.069	38.8
-1.075	38.0
-1.080	37.6
-1.085	37.2
-1.091	37.2
-1.096	36.8
-1.101	36.4
-1.107	36.0
-1.112	35.6
-1.118	34.8
-1.123	34.0
-1.128	32.8
-1.134	31.6
-1.139	30.0
-1.144	28.0
-1.150	26.4
-1.155	24.8
-1.160	23.6
-1.166	22.4
-1.171	21.6
-1.176	20.8
-1.182	20.8
-1.187	21.2
-1.192	22.4
-1.198	23.6
-1.203	24.8
-1.208	26.4
-1.214	28.0
-1.219	30.0
-1.224	31.6
-1.230	33.6
-1.235	35.2
-1.240	36.8
-1.246	38.4
-1.251	39.6
-1.256	40.4
-1.262	40.8
-1.267	41.2
-1.273	41.6
-1.278	41.6
-1.283	41.6
-1.289	41.6
-1.294	42.0
-1.299	42.4
-1.305	43.6
-1.310	45.2
-1.315	46.8
-1.321	48.4
-1.326	49.6
-1.331	50.4
-1.337	50.8
-1.342	50.8
-1.347	50.8
-1.353	50.4
-1.358	49.6
-1.363	48.8
-1.369	47.2
-1.374	44.8
-1.379	42.4
-1.385	40.4
-1.390	38.4
-1.395	37.2
-1.401	36.8
-1.406	36.4
-1.411	36.0
-1.417	35.6
-1.422	35.2
-1.428	34.0
-1.433	32.8
-1.438	31.6
-1.444	30.4
-1.449	28.8
-1.454	27.2
-1.460	25.2
-1.465	23.6
-1.470	22.8
-1.476	22.4
-1.481	22.4
-1.486	22.8
-1.492	24.4
-1.497	26.0
-1.502	27.6
-1.508	29.6
-1.513	31.6
-1.518	33.6
-1.524	36.0
-1.529	38.0
-1.534	39.6
-1.540	40.8
-1.545	41.6
-1.550	41.6
-1.556	41.2
-1.561	40.8
-1.566	40.8
-1.572	41.2
-1.577	42.4
-1.582	44.4
-1.588	46.4
-1.593	48.4
-1.599	49.6
-1.604	50.4
-1.609	50.8
-1.615	50.4
-1.620	50.0
-1.625	49.2
-1.631	47.2
-1.636	44.4
-1.641	41.2
-1.647	38.8
-1.652	37.2
-1.657	36.0
-1.663	35.6
-1.668	35.2
-1.673	35.2
-1.679	34.4
-1.684	33.6
-1.689	32.4
-1.695	30.8
-1.700	28.8
-1.705	26.4
-1.711	24.4
-1.716	22.8
-1.721	22.4
-1.727	22.4
-1.732	23.6
-1.737	25.6
-1.743	27.6
-1.748	30.4
-1.753	32.8
-1.759	35.2
-1.764	36.8
-1.769	38.4
-1.775	39.6
-1.780	40.8
-1.786	41.6
-1.791	41.6
-1.796	41.2
-1.802	41.6
-1.807	42.8
-1.812	44.8
-1.818	46.8
-1.823	48.8
-1.828	50.0
-1.834	51.2
-1.839	51.6
-1.844	51.6
-1.850	50.0
-1.855	47.2
-1.860	43.6
-1.866	40.4
-1.871	38.4
-1.876	37.2
-1.882	36.4
-1.887	36.0
-1.892	35.6
-1.898	34.4
-1.903	33.2
-1.908	31.6
-1.914	29.2
-1.919	26.8
-1.924	24.4
-1.930	22.8
-1.935	22.4
-1.940	22.8
-1.946	24.0
-1.951	26.4
-1.956	29.2
-1.962	32.0
-1.967	35.2
-1.972	37.6
-1.978	39.6
-1.983	41.2
-1.989	41.6
-1.994	41.2
-1.999	40.8
-2.005	40.4
-2.010	41.6
-2.015	43.6
-2.021	46.0
-2.026	48.0
-2.031	49.2
-2.037	49.6
-2.042	49.6
-2.047	48.4
-2.053	45.6
-2.058	42.0
-2.063	38.8
-2.069	36.8
-2.074	36.0
-2.079	35.6
-2.085	35.2
-2.090	34.4
-2.095	33.2
-2.101	31.6
-2.106	29.2
-2.111	26.4
-2.117	23.6
-2.122	22.0
-2.127	21.6
-2.133	22.4
-2.138	24.4
-2.143	27.2
-2.149	30.8
-2.154	34.0
-2.159	36.8
-2.165	39.2
-2.170	40.8
-2.175	41.2
-2.181	40.4
-2.186	39.6
-2.191	40.0
-2.197	41.6
-2.202	44.0
-2.207	46.4
-2.213	48.4
-2.218	50.0
-2.223	50.0
-2.229	47.2
-2.234	43.2
-2.240	39.2
-2.245	36.4
-2.250	34.8
-2.256	34.8
-2.261	35.2
-2.266	34.8
-2.272	33.6
-2.277	31.6
-2.282	28.8
-2.288	25.6
-2.293	22.8
-2.298	21.6
-2.304	21.6
-2.309	22.8
-2.314	25.6
-2.320	28.8
-2.325	32.4
-2.330	35.6
-2.336	38.0
-2.341	39.2
-2.346	39.2
-2.352	38.4
-2.357	37.6
-2.362	38.4
-2.368	40.4
-2.373	44.0
-2.378	48.0
-2.384	50.4
-2.389	51.2
-2.394	50.0
-2.400	45.6
-2.405	40.8
-2.410	37.6
-2.416	36.0
-2.421	35.6
-2.426	35.2
-2.432	34.4
-2.437	32.8
-2.442	30.0
-2.448	26.8
-2.453	23.6
-2.458	21.6
-2.464	21.2
-2.469	22.4
-2.474	24.8
-2.480	28.0
-2.485	31.6
-2.490	34.8
-2.496	37.6
-2.501	38.4
-2.506	38.0
-2.512	36.8
-2.517	36.4
-2.522	37.6
-2.528	40.8
-2.533	44.8
-2.538	48.4
-2.544	50.0
-2.549	48.8
-2.554	44.4
-2.560	39.6
-2.565	36.0
-2.570	34.4
-2.576	34.4
-2.581	34.0
-2.586	33.6
-2.592	31.6
-2.597	28.0
-2.602	24.4
-2.608	21.6
-2.613	20.4
-2.619	20.8
-2.624	22.8
-2.629	26.0
-2.635	30.0
-2.640	33.6
-2.645	36.8
-2.651	38.0
-2.656	37.6
-2.661	36.4
-2.667	36.4
-2.672	38.0
-2.677	40.8
-2.683	43.2
-2.688	46.0
-2.693	46.4
-2.699	43.6
-2.704	38.8
-2.709	34.8
-2.715	32.8
-2.720	32.4
-2.725	32.8
-2.731	32.8
-2.736	30.8
-2.741	27.2
-2.747	23.6
-2.752	21.2
-2.757	20.4
-2.763	21.6
-2.768	24.0
-2.773	27.6
-2.779	31.6
-2.784	34.8
-2.789	36.8
-2.795	36.8
-2.800	35.6
-2.805	35.2
-2.811	36.8
-2.816	40.0
-2.821	44.0
-2.827	46.8
-2.832	46.8
-2.837	42.8
-2.843	37.2
-2.848	33.6
-2.853	32.0
-2.859	31.6
-2.864	31.6
-2.869	31.2
-2.875	28.4
-2.880	24.4
-2.885	21.6
-2.891	20.4
-2.896	20.8
-2.901	22.8
-2.907	26.0
-2.912	30.0
-2.917	33.6
-2.923	36.0
-2.928	36.0
-2.933	34.8
-2.939	34.8
-2.944	36.8
-2.949	40.4
-2.955	44.8
-2.960	47.2
-2.965	45.6
-2.971	40.4
-2.976	35.6
-2.981	32.8
-2.987	32.0
-2.992	32.0
-2.997	31.6
-3.003	29.6
-3.008	25.6
-3.013	22.4
-3.019	20.8
-3.024	20.8
-3.029	22.0
-3.035	24.8
-3.040	28.4
-3.045	31.6
-3.051	33.6
-3.056	34.0
-3.061	33.2
-3.067	33.6
-3.072	36.0
-3.077	39.2
-3.083	42.8
-3.088	44.0
-3.093	41.2
-3.099	36.4
-3.104	32.8
-3.109	31.2
-3.115	30.4
-3.120	30.0
-3.125	28.4
-3.131	25.2
-3.136	21.6
-3.141	19.6
-3.147	19.6
-3.152	21.2
-3.157	24.0
-3.163	28.0
-3.168	31.6
-3.173	34.0
-3.179	34.0
-3.184	33.2
-3.189	33.6
-3.195	36.4
-3.200	40.0
-3.205	42.0
-3.211	40.4
-3.216	35.2
-3.221	30.4
-3.227	27.2
-3.232	26.4
-3.237	26.4
-3.243	26.4
-3.248	24.8
-3.253	22.0
-3.259	19.6
-3.264	18.8
-3.269	19.2
-3.275	21.2
-3.280	23.6
-3.285	26.0
-3.291	27.6
-3.296	28.8
-3.301	29.2
-3.306	30.8
-3.312	33.6
-3.317	36.8
-3.322	39.6
-3.328	38.8
-3.333	34.8
-3.338	31.6
-3.344	29.6
-3.349	28.8
-3.354	28.0
-3.360	26.4
-3.365	23.2
-3.370	20.0
-3.376	18.8
-3.381	19.6
-3.386	21.6
-3.392	24.4
-3.397	27.6
-3.402	30.4
-3.408	31.2
-3.413	30.8
-3.418	31.6
-3.424	33.6
