&a / °	I1 / %
2.528	32.0
2.522	30.8
2.517	30.0
2.512	29.2
2.506	27.2
2.501	24.4
2.496	21.2
2.490	17.6
2.485	14.8
2.480	12.4
2.474	10.8
2.469	10.0
2.464	9.2
2.458	8.8
2.453	8.4
2.448	8.4
2.442	8.8
2.437	9.2
2.432	10.0
2.426	12.0
2.421	14.8
2.416	18.0
2.410	21.2
2.405	23.6
2.400	25.2
2.394	27.2
2.389	30.4
2.384	33.2
2.378	34.4
2.373	34.0
2.368	32.4
2.362	30.8
2.357	30.0
2.352	29.2
2.346	27.6
2.341	24.8
2.336	21.2
2.330	18.0
2.325	15.2
2.320	12.8
2.314	11.2
2.309	10.0
2.304	9.2
2.298	8.8
2.293	8.8
2.288	8.4
2.282	8.8
2.277	9.2
2.272	9.6
2.266	10.8
2.261	12.8
2.256	15.6
2.250	18.8
2.245	22.0
2.240	24.4
2.234	26.0
2.229	27.2
2.223	29.6
2.218	32.8
2.213	35.2
2.207	36.0
2.202	34.8
2.197	32.8
2.191	31.2
2.186	30.4
2.181	30.0
2.175	28.4
2.170	25.6
2.165	22.0
2.159	18.8
2.154	16.0
2.149	13.6
2.143	12.0
2.138	10.8
2.133	10.0
2.127	9.6
2.122	9.2
2.117	9.2
2.111	9.2
2.106	9.2
2.101	9.6
2.095	10.0
2.090	10.8
2.085	12.4
2.079	14.4
2.074	17.6
2.069	21.2
2.063	24.0
2.058	26.0
2.053	27.2
2.047	28.4
2.042	30.8
2.037	34.0
2.031	37.2
2.026	38.4
2.021	37.2
2.015	35.2
2.010	33.2
2.005	32.0
1.999	31.6
1.994	31.2
1.989	29.6
1.983	26.8
1.978	23.2
1.972	20.0
1.967	16.8
1.962	14.4
1.956	12.4
1.951	11.2
1.946	10.0
1.940	9.6
1.935	9.2
1.930	9.2
1.924	9.2
1.919	9.2
1.914	9.2
1.908	9.6
1.903	10.0
1.898	10.4
1.892	11.2
1.887	12.8
1.882	14.8
1.876	18.0
1.871	21.6
1.866	24.8
1.860	26.8
1.855	28.0
1.850	28.8
1.844	30.0
1.839	32.4
1.834	35.6
1.828	38.4
1.823	39.6
1.818	38.8
1.812	36.8
1.807	34.4
1.802	32.8
1.796	32.4
1.791	32.4
1.786	32.0
1.780	30.4
1.775	27.6
1.769	24.0
1.764	20.4
1.759	17.6
1.753	15.2
1.748	13.2
1.743	12.0
1.737	11.2
1.732	10.4
1.727	10.0
1.721	9.6
1.716	9.2
1.711	9.2
1.705	9.2
1.700	9.2
1.695	9.6
1.689	10.0
1.684	10.4
1.679	10.8
1.673	11.6
1.668	12.8
1.663	14.8
1.657	17.2
1.652	20.8
1.647	24.4
1.641	27.2
1.636	28.8
1.631	29.6
1.625	30.4
1.620	31.2
1.615	32.8
1.609	36.0
1.604	39.2
1.599	42.0
1.593	42.4
1.588	41.2
1.582	38.8
1.577	36.4
1.572	34.4
1.566	33.6
1.561	33.6
1.556	33.6
1.550	33.2
1.545	31.6
1.540	28.8
1.534	26.0
1.529	22.4
1.524	19.6
1.518	17.2
1.513	15.2
1.508	13.6
1.502	12.0
1.497	11.2
1.492	10.4
1.486	10.0
1.481	9.6
1.476	9.2
1.470	9.2
1.465	9.2
1.460	9.2
1.454	9.2
1.449	9.6
1.444	9.6
1.438	10.0
1.433	10.4
1.428	10.8
1.422	11.6
1.417	12.8
1.411	14.4
1.406	16.4
1.401	19.2
1.395	22.4
1.390	25.6
1.385	28.4
1.379	30.0
1.374	30.8
1.369	31.2
1.363	31.2
1.358	31.2
1.353	32.4
1.347	34.4
1.342	37.6
1.337	41.2
1.331	44.0
1.326	44.8
1.321	44.0
1.315	42.0
1.310	39.6
1.305	36.8
1.299	34.8
1.294	34.0
1.289	34.4
1.283	34.8
1.278	35.2
1.273	34.8
1.267	33.6
1.262	31.2
1.256	28.4
1.251	25.2
1.246	22.0
1.240	19.2
1.235	17.2
1.230	15.6
1.224	14.0
1.219	12.8
1.214	12.0
1.208	11.2
1.203	10.8
1.198	10.4
1.192	10.0
1.187	9.6
1.182	9.6
1.176	9.6
1.171	9.6
1.166	9.6
1.160	9.6
1.155	9.6
1.150	9.6
1.144	9.6
1.139	10.0
1.134	10.0
1.128	10.4
1.123	10.4
1.118	10.8
1.112	11.6
1.107	12.4
1.101	13.6
1.096	14.8
1.091	16.8
1.085	18.8
1.080	21.6
1.075	24.4
1.069	27.2
1.064	29.6
1.059	31.2
1.053	32.4
1.048	32.8
1.043	32.4
1.037	32.4
1.032	32.8
1.027	33.6
1.021	35.2
1.016	37.2
1.011	39.6
1.005	42.4
1.000	45.2
0.995	47.2
0.989	48.0
0.984	48.0
0.979	47.2
0.973	45.2
0.968	43.2
0.962	41.2
0.957	39.2
0.952	37.6
0.946	36.4
0.941	36.0
0.936	36.0
0.930	36.8
0.925	37.6
0.920	37.6
0.914	36.8
0.909	35.2
0.904	32.8
0.898	30.0
0.893	27.6
0.888	25.2
0.882	23.2
0.877	21.6
0.872	20.4
0.866	19.2
0.861	18.0
0.856	16.8
0.850	15.6
0.845	14.4
0.840	13.6
0.834	12.8
0.829	12.4
0.823	11.6
0.818	11.2
0.813	10.8
0.807	10.4
0.802	10.0
0.797	10.0
0.791	10.0
0.786	10.0
0.781	9.6
0.775	9.6
0.770	9.6
0.765	9.6
0.759	9.6
0.754	9.6
0.749	9.6
0.743	9.6
0.738	9.6
0.733	9.6
0.727	9.6
0.722	10.0
0.717	10.0
0.711	10.0
0.706	10.0
0.701	10.4
0.695	10.4
0.690	10.8
0.684	11.2
0.679	11.6
0.674	12.0
0.668	12.8
0.663	13.2
0.658	14.0
0.652	14.8
0.647	15.6
0.642	16.8
0.636	18.0
0.631	19.6
0.626	21.2
0.620	22.8
0.615	24.4
0.610	26.0
0.604	27.6
0.599	29.2
0.594	30.8
0.588	32.0
0.583	32.8
0.578	33.2
0.572	34.0
0.567	34.4
0.561	34.8
0.556	35.2
0.551	35.6
0.545	36.0
0.540	36.0
0.535	36.0
0.529	36.4
0.524	36.8
0.519	36.4
0.513	36.0
0.508	35.6
0.503	35.2
0.497	35.6
0.492	36.4
0.487	38.4
0.481	40.4
0.476	42.4
0.471	44.0
0.465	44.8
0.460	45.6
0.455	46.4
0.449	46.8
0.444	47.2
0.438	47.6
0.433	48.4
0.428	49.2
0.422	49.6
0.417	49.6
0.412	49.2
0.406	48.8
0.401	47.6
0.396	46.8
0.390	45.6
0.385	44.8
0.380	44.0
0.374	43.2
0.369	42.4
0.364	41.6
0.358	40.8
0.353	40.0
0.348	39.6
0.342	39.2
0.337	39.2
0.332	39.2
0.326	39.2
0.321	39.2
0.316	39.2
0.310	39.6
0.305	40.0
0.299	40.0
0.294	40.0
0.289	40.0
0.283	40.0
0.278	40.0
0.273	40.0
0.267	40.0
0.262	40.0
0.257	40.0
0.251	40.0
0.246	40.0
0.241	39.6
0.235	39.2
0.230	38.8
0.225	38.0
0.219	36.8
0.214	35.6
0.209	34.0
0.203	32.8
0.198	32.4
0.193	32.8
0.187	33.6
0.182	34.4
0.176	35.2
0.171	35.6
0.166	35.2
0.160	34.8
0.155	34.0
0.150	33.6
0.144	33.2
0.139	32.8
0.134	32.4
0.128	32.0
0.123	32.0
0.118	31.6
0.112	31.2
0.107	30.8
0.102	30.4
0.096	30.0
0.091	30.0
0.086	29.6
0.080	29.2
0.075	29.2
0.070	28.8
0.064	28.8
0.059	28.8
0.053	28.4
0.048	28.0
0.043	27.6
0.037	27.6
0.032	27.6
0.027	27.6
0.021	27.6
0.016	27.6
0.011	27.6
0.005	27.6
0.000	27.6
-0.005	27.6
-0.011	27.6
-0.016	27.6
-0.021	27.6
-0.027	27.6
-0.032	28.0
-0.037	28.0
-0.043	28.4
-0.048	28.4
-0.053	28.4
-0.059	28.4
-0.064	28.4
-0.070	28.8
-0.075	28.8
-0.080	28.8
-0.086	29.2
-0.091	29.2
-0.096	29.6
-0.102	29.6
-0.107	29.6
-0.112	29.6
-0.118	29.6
-0.123	30.0
-0.128	30.8
-0.134	31.6
-0.139	32.0
-0.144	32.4
-0.150	32.8
-0.155	33.2
-0.160	33.2
-0.166	33.6
-0.171	34.0
-0.176	34.4
-0.182	34.8
-0.187	35.2
-0.193	35.6
-0.198	36.0
-0.203	36.4
-0.209	37.2
-0.214	37.6
-0.219	37.6
-0.225	37.6
-0.230	38.0
-0.235	38.4
-0.241	38.4
-0.246	38.4
-0.251	38.4
-0.257	38.8
-0.262	39.2
-0.267	39.6
-0.273	40.0
-0.278	40.0
-0.283	40.0
-0.289	40.0
-0.294	40.0
-0.299	40.4
-0.305	41.2
-0.310	41.6
-0.316	42.0
-0.321	42.4
-0.326	42.8
-0.332	43.2
-0.337	43.6
-0.342	44.0
-0.348	44.4
-0.353	44.4
-0.358	44.8
-0.364	44.8
-0.369	45.2
-0.374	45.6
-0.380	46.0
-0.385	46.4
-0.390	47.2
-0.396	47.6
-0.401	48.0
-0.406	48.4
-0.412	48.8
-0.417	48.8
-0.422	49.2
-0.428	49.6
-0.433	50.4
-0.438	50.4
-0.444	50.8
-0.449	50.8
-0.455	51.2
-0.460	51.2
-0.465	51.2
-0.471	50.8
-0.476	50.4
-0.481	50.0
-0.487	49.2
-0.492	48.0
-0.497	47.6
-0.503	47.2
-0.508	46.8
-0.513	46.8
-0.519	46.4
-0.524	46.0
-0.529	45.6
-0.535	44.8
-0.540	43.6
-0.545	42.4
-0.551	41.2
-0.556	40.0
-0.561	38.8
-0.567	38.0
-0.572	36.8
-0.578	36.0
-0.583	34.8
-0.588	33.6
-0.594	33.2
-0.599	32.4
-0.604	31.6
-0.610	30.8
-0.615	29.6
-0.620	28.4
-0.626	27.6
-0.631	26.8
-0.636	26.0
-0.642	25.2
-0.647	24.0
-0.652	22.8
-0.658	21.6
-0.663	20.4
-0.668	19.6
-0.674	18.4
-0.679	17.6
-0.684	16.4
-0.690	15.6
-0.695	14.8
-0.701	14.0
-0.706	13.2
-0.711	12.4
-0.717	12.0
-0.722	11.6
-0.727	11.2
-0.733	10.8
-0.738	10.4
-0.743	10.4
-0.749	10.4
-0.754	10.4
-0.759	10.4
-0.765	10.4
-0.770	10.4
-0.775	10.4
-0.781	10.4
-0.786	10.4
-0.791	10.4
-0.797	10.4
-0.802	10.4
-0.807	10.8
-0.813	11.2
-0.818	11.6
-0.823	12.0
-0.829	12.4
-0.834	13.2
-0.840	14.0
-0.845	14.8
-0.850	15.6
-0.856	16.8
-0.861	18.0
-0.866	19.2
-0.872	20.8
-0.877	22.0
-0.882	23.6
-0.888	25.2
-0.893	27.2
-0.898	28.8
-0.904	30.8
-0.909	32.8
-0.914	34.4
-0.920	36.0
-0.925	37.2
-0.930	38.4
-0.936	39.2
-0.941	40.4
-0.946	41.6
-0.952	43.2
-0.957	44.4
-0.962	45.6
-0.968	46.4
-0.973	47.2
-0.979	48.0
-0.984	48.8
-0.989	49.6
-0.995	50.0
-1.000	50.4
-1.005	50.0
-1.011	50.0
-1.016	49.6
-1.021	49.2
-1.027	48.4
-1.032	47.2
-1.037	46.0
-1.043	44.4
-1.048	42.8
-1.053	40.8
-1.059	38.4
-1.064	36.4
-1.069	34.4
-1.075	32.4
-1.080	30.8
-1.085	29.2
-1.091	27.6
-1.096	26.0
-1.101	24.4
-1.107	22.8
-1.112	20.8
-1.118	18.8
-1.123	17.2
-1.128	15.6
-1.134	14.0
-1.139	12.8
-1.144	11.6
-1.150	10.8
-1.155	10.4
-1.160	10.0
-1.166	10.0
-1.171	10.0
-1.176	10.0
-1.182	10.4
-1.187	10.4
-1.192	10.8
-1.198	11.2
-1.203	11.6
-1.208	12.0
-1.214	12.8
-1.219	13.6
-1.224	14.8
-1.230	16.0
-1.235	17.2
-1.240	18.8
-1.246	20.8
-1.251	22.8
-1.256	25.2
-1.262	27.6
-1.267	30.0
-1.273	32.4
-1.278	34.8
-1.283	36.8
-1.289	38.8
-1.294	40.8
-1.299	42.8
-1.305	44.4
-1.310	46.0
-1.315	47.2
-1.321	47.6
-1.326	48.0
-1.331	48.4
-1.337	48.4
-1.342	48.4
-1.347	48.4
-1.353	48.0
-1.358	47.2
-1.363	45.6
-1.369	44.0
-1.374	41.6
-1.379	38.8
-1.385	36.0
-1.390	33.2
-1.395	31.2
-1.401	29.6
-1.406	27.6
-1.411	25.6
-1.417	23.6
-1.422	21.2
-1.428	19.2
-1.433	16.8
-1.438	14.8
-1.444	13.2
-1.449	12.0
-1.454	11.2
-1.460	10.8
-1.465	10.4
-1.470	10.4
-1.476	10.4
-1.481	10.4
-1.486	10.8
-1.492	11.2
-1.497	12.0
-1.502	12.8
-1.508	14.0
-1.513	15.2
-1.518	16.8
-1.524	18.8
-1.529	20.8
-1.534	23.6
-1.540	26.4
-1.545	29.2
-1.550	32.0
-1.556	34.4
-1.561	36.4
-1.566	38.8
-1.572	41.2
-1.577	43.2
-1.582	44.8
-1.588	46.4
-1.593	47.2
-1.599	47.6
-1.604	47.6
-1.609	47.6
-1.615	47.2
-1.620	46.4
-1.625	45.2
-1.631	43.2
-1.636	40.4
-1.641	37.2
-1.647	34.0
-1.652	31.2
-1.657	28.8
-1.663	26.8
-1.668	24.8
-1.673	22.4
-1.679	19.6
-1.684	17.2
-1.689	15.2
-1.695	13.6
-1.700	12.0
-1.705	11.2
-1.711	10.8
-1.716	10.4
-1.721	10.4
-1.727	10.4
-1.732	10.8
-1.737	11.6
-1.743	12.8
-1.748	14.4
-1.753	16.0
-1.759	17.6
-1.764	20.0
-1.769	22.4
-1.775	25.2
-1.780	28.4
-1.786	31.6
-1.791	35.2
-1.796	38.4
-1.802	41.2
-1.807	43.6
-1.812	45.2
-1.818	46.4
-1.823	46.8
-1.828	47.2
-1.834	47.6
-1.839	48.0
-1.844	47.6
-1.850	46.0
-1.855	43.6
-1.860	40.0
-1.866	36.4
-1.871	33.2
-1.876	30.4
-1.882	28.0
-1.887	25.6
-1.892	22.4
-1.898	19.2
-1.903	16.4
-1.908	14.0
-1.914	12.4
-1.919	11.6
-1.924	10.8
-1.930	10.8
-1.935	10.8
-1.940	11.2
-1.946	11.6
-1.951	12.4
-1.956	13.6
-1.962	15.2
-1.967	17.6
-1.972	20.4
-1.978	23.2
-1.983	26.4
-1.989	30.0
-1.994	33.6
-1.999	37.2
-2.005	40.4
-2.010	42.8
-2.015	44.4
-2.021	45.2
-2.026	45.6
-2.031	46.0
-2.037	46.0
-2.042	45.6
-2.047	44.4
-2.053	41.6
-2.058	38.4
-2.063	35.2
-2.069	32.0
-2.074	29.2
-2.079	26.8
-2.085	23.6
-2.090	20.0
-2.095	16.8
-2.101	14.4
-2.106	12.4
-2.111	11.2
-2.117	10.8
-2.122	10.4
-2.127	10.4
-2.133	10.8
-2.138	11.6
-2.143	12.8
-2.149	14.4
-2.154	16.8
-2.159	19.6
-2.165	22.8
-2.170	26.4
-2.175	30.4
-2.181	34.0
-2.186	38.0
-2.191	41.2
-2.197	42.8
-2.202	44.0
-2.207	44.4
-2.213	44.8
-2.218	45.6
-2.223	45.6
-2.229	43.6
-2.234	40.0
-2.240	36.0
-2.245	32.8
-2.250	30.4
-2.256	28.0
-2.261	25.2
-2.266	21.2
-2.272	17.6
-2.277	14.4
-2.282	12.4
-2.288	11.2
-2.293	10.4
-2.298	10.4
-2.304	10.4
-2.309	11.2
-2.314	12.0
-2.320	13.6
-2.325	15.6
-2.330	18.4
-2.336	21.6
-2.341	25.2
-2.346	28.8
-2.352	32.8
-2.357	36.4
-2.362	39.6
-2.368	41.6
-2.373	42.8
-2.378	44.4
-2.384	46.0
-2.389	46.8
-2.394	45.6
-2.400	42.4
-2.405	38.0
-2.410	34.4
-2.416	31.2
-2.421	28.0
-2.426	24.0
-2.432	19.6
-2.437	16.0
-2.442	13.2
-2.448	11.6
-2.453	10.8
-2.458	10.4
-2.464	10.4
-2.469	10.8
-2.474	12.0
-2.480	13.2
-2.485	15.6
-2.490	18.4
-2.496	21.6
-2.501	25.2
-2.506	29.2
-2.512	33.2
-2.517	36.8
-2.522	39.2
-2.528	40.8
-2.533	42.4
-2.538	44.4
-2.544	45.6
-2.549	44.4
-2.554	40.8
-2.560	36.8
-2.565	33.2
-2.570	30.4
-2.576	26.8
-2.581	22.8
-2.586	18.4
-2.592	14.8
-2.597	12.4
-2.602	11.2
-2.608	10.4
-2.613	10.4
-2.619	10.4
-2.624	11.2
-2.629	12.4
-2.635	14.8
-2.640	17.6
-2.645	21.6
-2.651	25.6
-2.656	30.0
-2.661	34.4
-2.667	37.6
-2.672	38.8
-2.677	39.6
-2.683	40.0
-2.688	41.2
-2.693	42.0
-2.699	40.0
-2.704	36.0
-2.709	32.4
-2.715	29.2
-2.720	26.4
-2.725	22.4
-2.731	18.4
-2.736	12.8
-2.741	11.6
-2.747	10.8
-2.752	10.4
-2.757	10.4
-2.763	10.8
-2.768	12.0
-2.773	13.6
-2.779	16.0
-2.784	19.2
-2.789	22.8
-2.795	27.2
-2.800	31.6
-2.805	35.6
-2.811	37.6
-2.816	38.8
-2.821	40.4
-2.827	42.0
-2.832	42.0
-2.837	39.2
-2.843	34.8
-2.848	31.2
-2.853	28.0
-2.859	24.4
-2.864	20.0
-2.869	16.0
-2.875	13.2
-2.880	11.6
-2.885	10.4
-2.891	10.4
-2.896	10.4
-2.901	11.6
-2.907	13.2
-2.912	15.6
-2.917	18.4
-2.923	22.0
-2.928	26.4
-2.933	31.2
-2.939	34.8
-2.944	37.2
-2.949	38.8
-2.955	40.4
-2.960	42.0
-2.965	41.2
-2.971	37.6
-2.976	33.2
-2.981	30.0
-2.987	26.8
-2.992	22.4
-2.997	17.6
-3.003	14.0
-3.008	12.0
-3.013	10.8
-3.019	10.4
-3.024	10.4
-3.029	11.2
-3.035	12.4
-3.040	14.8
-3.045	17.6
-3.051	21.6
-3.056	25.6
-3.061	30.4
-3.067	33.6
-3.072	35.2
-3.077	36.8
-3.083	38.4
-3.088	39.2
-3.093	37.2
-3.099	33.6
-3.104	30.0
-3.109	26.8
-3.115	22.8
-3.120	18.0
-3.125	14.4
-3.131	12.0
-3.136	10.8
-3.141	10.0
-3.147	10.0
-3.152	10.8
-3.157	12.4
-3.163	14.8
-3.168	18.0
-3.173	21.6
-3.179	26.0
-3.184	30.4
-3.189	33.2
-3.195	35.2
-3.200	36.8
-3.205	37.6
-3.211	36.4
-3.216	32.4
-3.221	27.6
-3.227	23.6
-3.232	20.8
-3.237	17.6
-3.243	14.4
-3.248	12.0
-3.253	10.8
-3.259	10.0
-3.264	10.0
-3.269	10.4
-3.275	11.2
-3.280	12.8
-3.285	15.2
-3.291	18.4
-3.296	22.0
-3.301	26.0
-3.306	29.6
-3.312	32.0
-3.317	34.0
-3.322	35.2
-3.328	34.8
-3.333	32.0
-3.338	28.4
-3.344	25.2
-3.349	21.6
-3.354	17.2
-3.360	13.6
-3.365	11.2
-3.370	10.0
-3.376	9.6
-3.381	10.0
-3.386	11.2
-3.392	13.2
-3.397	16.0
-3.402	19.2
-3.408	23.2
-3.413	27.2
-3.418	30.4
-3.424	32.0
