5.1	-0.015	7.85	-0.015	7.85
5.199	0	8.05	0	8.05
5.299	-0.01	8.25	-0.01	8.25
5.399	0	8.4	0	8.4
5.499	-0.01	8.65	-0.01	8.65
5.599	-0.005	8.8	-0.005	8.8
5.699	-0.01	9	-0.01	9
5.799	-0.005	9.2	-0.005	9.2
5.899	-0.01	9.4	-0.01	9.4
5.999	-0.01	9.6	-0.01	9.6
6.099	-0.01	9.75	-0.01	9.75
6.199	-0.01	9.95	-0.01	9.95
6.299	-0.005	10.15	-0.005	10.15
6.399	0	10.35	0	10.35
6.499	0.005	10.5	0.005	10.5
6.599	0.015	10.7	0.015	10.7
6.7	0.04	10.9	0.04	10.9
6.8	0.06	11.1	0.06	11.1
6.899	0.09	11.25	0.09	11.25
6.999	0.115	11.45	0.115	11.45
7.099	0.145	11.65	0.145	11.65
7.199	0.15	11.85	0.15	11.85
7.299	0.145	12.05	0.145	12.05
7.399	0.13	12.2	0.13	12.2
7.499	0.115	12.45	0.115	12.45
7.599	0.09	12.6	0.09	12.6
7.699	0.085	12.8	0.085	12.8
7.799	0.06	13	0.06	13
7.899	0.05	13.2	0.05	13.2
7.999	0.03	13.4	0.03	13.4
8.099	0.03	13.55	0.03	13.55
8.199	0.005	13.75	0.005	13.75
8.299	0.01	13.95	0.01	13.95
8.399	-0.005	14.15	-0.005	14.15
8.499	0.005	14.35	0.005	14.35
8.6	-0.005	14.5	-0.005	14.5
8.7	0.01	14.75	0.01	14.75
8.799	0.015	14.95	0.015	14.95
8.899	0.05	15.1	0.05	15.1
8.999	0.07	15.3	0.07	15.3
9.099	0.125	15.5	0.125	15.5
9.199	0.17	15.65	0.17	15.65
9.299	0.25	15.85	0.25	15.85
9.399	0.32	16.05	0.32	16.05
9.503	0.4	16.25	0.4	16.25
9.599	0.495	16.45	0.495	16.45
9.699	0.545	16.65	0.545	16.65
9.799	0.53	16.85	0.53	16.85
9.899	0.485	17	0.485	17
9.999	0.395	17.2	0.395	17.2
10.099	0.33	17.35	0.33	17.35
10.199	0.245	17.6	0.245	17.6
10.299	0.185	17.75	0.185	17.75
10.399	0.135	17.95	0.135	17.95
10.499	0.095	18.15	0.095	18.15
10.599	0.065	18.35	0.065	18.35
10.699	0.04	18.55	0.04	18.55
10.799	0.025	18.7	0.025	18.7
10.899	0.01	18.9	0.01	18.9
10.999	0.005	19.1	0.005	19.1
11.099	0.01	19.3	0.01	19.3
11.199	0.02	19.5	0.02	19.5
11.299	0.05	19.7	0.05	19.7
11.399	0.095	19.9	0.095	19.9
11.499	0.145	20.05	0.145	20.05
11.599	0.23	20.3	0.23	20.3
11.699	0.32	20.45	0.32	20.45
11.799	0.45	20.7	0.45	20.7
11.899	0.585	20.85	0.585	20.85
11.999	0.765	21.05	0.765	21.05
12.099	0.91	21.2	0.91	21.2
12.199	1.06	21.45	1.06	21.45
12.299	1.095	21.6	1.095	21.6
12.399	1.045	21.8	1.045	21.8
12.499	0.89	22	0.89	22
12.599	0.75	22.2	0.75	22.2
12.699	0.58	22.4	0.58	22.4
12.799	0.455	22.55	0.455	22.55
12.899	0.31	22.8	0.31	22.8
12.999	0.23	22.95	0.23	22.95
13.099	0.145	23.15	0.145	23.15
13.199	0.105	23.3	0.105	23.3
13.299	0.055	23.5	0.055	23.5
13.399	0.045	23.7	0.045	23.7
13.499	0.015	23.9	0.015	23.9
13.599	0.03	24.1	0.03	24.1
13.701	0.035	24.3	0.035	24.3
13.799	0.08	24.5	0.08	24.5
13.899	0.125	24.65	0.125	24.65
13.999	0.225	24.85	0.225	24.85
14.099	0.325	25.05	0.325	25.05
14.199	0.47	25.2	0.47	25.2
14.299	0.655	25.45	0.655	25.45
14.399	0.85	25.6	0.85	25.6
14.499	1.09	25.8	1.09	25.8
14.599	1.33	26	1.33	26
14.7	1.58	26.2	1.58	26.2
14.8	1.76	26.35	1.76	26.35
14.9	1.795	26.55	1.795	26.55
15	1.7	26.75	1.7	26.75
15.1	1.49	26.95	1.49	26.95
15.2	1.285	27.15	1.285	27.15
15.3	1.045	27.35	1.045	27.35
15.4	0.78	27.55	0.78	27.55
15.5	0.59	27.7	0.59	27.7
15.6	0.425	27.9	0.425	27.9
15.7	0.305	28.1	0.305	28.1
15.8	0.195	28.3	0.195	28.3
15.9	0.14	28.45	0.14	28.45
16	0.09	28.65	0.09	28.65
16.1	0.07	28.85	0.07	28.85
16.2	0.07	29.05	0.07	29.05
16.3	0.105	29.25	0.105	29.25
16.4	0.155	29.4	0.155	29.4
16.5	0.255	29.6	0.255	29.6
16.6	0.365	29.8	0.365	29.8
16.7	0.545	30	0.545	30
16.8	0.745	30.2	0.745	30.2
16.9	1.025	30.35	1.025	30.35
17	1.305	30.55	1.305	30.55
17.1	1.635	30.75	1.635	30.75
17.2	2.005	30.95	2.005	30.95
17.3	2.305	31.15	2.305	31.15
17.4	2.55	31.35	2.55	31.35
17.5	2.635	31.55	2.635	31.55
17.6	2.545	31.75	2.545	31.75
17.699	2.4	31.9	2.4	31.9
17.799	2.12	32.1	2.12	32.1
17.899	1.81	32.3	1.81	32.3
17.999	1.47	32.45	1.47	32.45
18.099	1.14	32.65	1.14	32.65
18.199	0.89	32.85	0.89	32.85
18.299	0.66	33.05	0.66	33.05
18.399	0.485	33.25	0.485	33.25
18.499	0.36	33.4	0.36	33.4
18.599	0.265	33.6	0.265	33.6
18.699	0.215	33.8	0.215	33.8
18.799	0.2	34	0.2	34
18.899	0.24	34.2	0.24	34.2
18.999	0.31	34.4	0.31	34.4
19.099	0.43	34.55	0.43	34.55
19.199	0.625	34.8	0.625	34.8
19.299	0.84	34.95	0.84	34.95
19.399	1.145	35.2	1.145	35.2
19.499	1.485	35.35	1.485	35.35
19.599	1.935	35.55	1.935	35.55
19.699	2.37	35.7	2.37	35.7
19.799	2.895	35.95	2.895	35.95
19.903	3.315	36.1	3.315	36.1
19.999	3.615	36.3	3.615	36.3
20.099	3.8	36.5	3.8	36.5
20.199	3.825	36.7	3.825	36.7
20.3	3.695	36.9	3.695	36.9
20.399	3.475	37.05	3.475	37.05
20.499	3.07	37.3	3.07	37.3
20.599	2.67	37.45	2.67	37.45
20.699	2.195	37.65	2.195	37.65
20.799	1.82	37.85	1.82	37.85
20.899	1.45	38	1.45	38
20.999	1.15	38.2	1.15	38.2
21.099	0.92	38.4	0.92	38.4
21.199	0.735	38.65	0.735	38.65
21.299	0.605	38.8	0.605	38.8
21.399	0.56	39	0.56	39
