5.199	-0.005	6.95	-0.005	6.95
5.299	-0.005	7.15	-0.005	7.15
5.399	-0.005	7.3	-0.005	7.3
5.499	0	7.5	0	7.5
5.599	0	7.7	0	7.7
5.699	0	7.9	0	7.9
5.799	0	8.1	0	8.1
5.899	0	8.25	0	8.25
5.999	0	8.45	0	8.45
6.099	0	8.65	0	8.65
6.199	0	8.85	0	8.85
6.299	0	9.05	0	9.05
6.399	0	9.25	0	9.25
6.499	0	9.4	0	9.4
6.599	0	9.6	0	9.6
6.699	0	9.8	0	9.8
6.799	0	10	0	10
6.899	0	10.2	0	10.2
6.999	0	10.4	0	10.4
7.1	0	10.6	0	10.6
7.2	0.01	10.75	0.01	10.75
7.299	0.01	10.95	0.01	10.95
7.399	0.025	11.1	0.025	11.1
7.499	0.035	11.35	0.035	11.35
7.599	0.05	11.5	0.05	11.5
7.699	0.06	11.7	0.06	11.7
7.799	0.07	11.9	0.07	11.9
7.899	0.07	12.1	0.07	12.1
7.999	0.075	12.3	0.075	12.3
8.099	0.07	12.45	0.07	12.45
8.199	0.07	12.7	0.07	12.7
8.299	0.06	12.9	0.06	12.9
8.399	0.06	13.05	0.06	13.05
8.499	0.05	13.25	0.05	13.25
8.599	0.045	13.45	0.045	13.45
8.699	0.03	13.65	0.03	13.65
8.799	0.03	13.8	0.03	13.8
8.899	0.02	14	0.02	14
9	0.02	14.2	0.02	14.2
9.099	0.01	14.4	0.01	14.4
9.199	0.015	14.55	0.015	14.55
9.3	0.02	14.8	0.02	14.8
9.4	0.03	14.95	0.03	14.95
9.5	0.04	15.15	0.04	15.15
9.6	0.055	15.35	0.055	15.35
9.7	0.075	15.55	0.075	15.55
9.799	0.1	15.75	0.1	15.75
9.9	0.13	15.9	0.13	15.9
10	0.16	16.15	0.16	16.15
10.1	0.195	16.3	0.195	16.3
10.2	0.23	16.5	0.23	16.5
10.3	0.25	16.65	0.25	16.65
10.402	0.25	16.9	0.25	16.9
10.499	0.24	17.05	0.24	17.05
10.6	0.21	17.25	0.21	17.25
10.7	0.19	17.45	0.19	17.45
10.8	0.155	17.65	0.155	17.65
10.9	0.13	17.85	0.13	17.85
11	0.1	18	0.1	18
11.1	0.08	18.25	0.08	18.25
11.2	0.06	18.4	0.06	18.4
11.3	0.045	18.6	0.045	18.6
11.4	0.03	18.8	0.03	18.8
11.5	0.025	19	0.025	19
11.6	0.025	19.2	0.025	19.2
11.7	0.03	19.35	0.03	19.35
11.8	0.045	19.55	0.045	19.55
11.9	0.065	19.75	0.065	19.75
12	0.095	19.95	0.095	19.95
12.109	0.14	20.15	0.14	20.15
12.2	0.175	20.35	0.175	20.35
12.3	0.23	20.55	0.23	20.55
12.4	0.295	20.7	0.295	20.7
12.5	0.365	20.9	0.365	20.9
12.6	0.425	21.1	0.425	21.1
12.7	0.495	21.3	0.495	21.3
12.8	0.53	21.45	0.53	21.45
12.9	0.535	21.7	0.535	21.7
13	0.5	21.85	0.5	21.85
13.1	0.435	22.05	0.435	22.05
13.2	0.365	22.25	0.365	22.25
13.3	0.29	22.45	0.29	22.45
13.4	0.225	22.6	0.225	22.6
13.5	0.175	22.8	0.175	22.8
13.6	0.125	23	0.125	23
13.7	0.09	23.2	0.09	23.2
13.8	0.06	23.4	0.06	23.4
13.9	0.045	23.6	0.045	23.6
14	0.04	23.8	0.04	23.8
14.1	0.045	23.95	0.045	23.95
14.203	0.055	24.15	0.055	24.15
14.3	0.08	24.35	0.08	24.35
14.399	0.13	24.55	0.13	24.55
14.5	0.175	24.7	0.175	24.7
14.6	0.24	24.9	0.24	24.9
14.7	0.32	25.1	0.32	25.1
14.8	0.405	25.3	0.405	25.3
14.9	0.515	25.5	0.515	25.5
15	0.615	25.7	0.615	25.7
15.1	0.735	25.9	0.735	25.9
15.2	0.84	26.05	0.84	26.05
15.3	0.91	26.25	0.91	26.25
15.4	0.925	26.45	0.925	26.45
15.5	0.87	26.6	0.87	26.6
15.6	0.76	26.85	0.76	26.85
15.7	0.645	27	0.645	27
15.8	0.515	27.2	0.515	27.2
15.9	0.395	27.4	0.395	27.4
16	0.285	27.6	0.285	27.6
16.1	0.205	27.8	0.205	27.8
16.2	0.14	28	0.14	28
16.3	0.095	28.15	0.095	28.15
16.4	0.07	28.3	0.07	28.3
16.5	0.055	28.55	0.055	28.55
16.6	0.065	28.7	0.065	28.7
16.7	0.085	28.9	0.085	28.9
16.799	0.125	29.1	0.125	29.1
16.9	0.18	29.3	0.18	29.3
17	0.255	29.45	0.255	29.45
17.1	0.35	29.65	0.35	29.65
17.2	0.455	29.85	0.455	29.85
17.3	0.57	30	0.57	30
17.4	0.73	30.25	0.73	30.25
17.5	0.875	30.4	0.875	30.4
17.6	1.06	30.6	1.06	30.6
17.7	1.205	30.8	1.205	30.8
17.8	1.35	31	1.35	31
17.9	1.415	31.2	1.415	31.2
18	1.385	31.4	1.385	31.4
18.1	1.27	31.55	1.27	31.55
18.2	1.08	31.75	1.08	31.75
18.3	0.895	31.95	0.895	31.95
18.401	0.71	32.15	0.71	32.15
18.5	0.525	32.35	0.525	32.35
18.6	0.39	32.5	0.39	32.5
18.7	0.27	32.75	0.27	32.75
18.8	0.195	32.9	0.195	32.9
18.9	0.14	33.1	0.14	33.1
19	0.11	33.3	0.11	33.3
19.1	0.105	33.5	0.105	33.5
19.2	0.125	33.65	0.125	33.65
19.299	0.175	33.85	0.175	33.85
19.4	0.245	34.05	0.245	34.05
19.5	0.335	34.25	0.335	34.25
19.6	0.455	34.45	0.455	34.45
19.7	0.595	34.65	0.595	34.65
19.8	0.775	34.85	0.775	34.85
19.9	0.955	35	0.955	35
20	1.185	35.2	1.185	35.2
20.1	1.405	35.4	1.405	35.4
20.2	1.62	35.6	1.62	35.6
20.3	1.85	35.8	1.85	35.8
20.4	1.98	35.95	1.98	35.95
20.5	2.025	36.15	2.025	36.15
20.6	1.95	36.35	1.95	36.35
20.699	1.77	36.55	1.77	36.55
20.799	1.55	36.7	1.55	36.7
20.9	1.275	36.95	1.275	36.95
20.999	1.02	37.1	1.02	37.1
21.099	0.79	37.3	0.79	37.3
21.199	0.57	37.5	0.57	37.5
21.299	0.425	37.7	0.425	37.7
21.399	0.3	37.9	0.3	37.9
21.499	0.235	38.1	0.235	38.1
21.599	0.195	38.3	0.195	38.3
21.699	0.2	38.5	0.2	38.5
21.799	0.24	38.7	0.24	38.7
21.899	0.315	38.85	0.315	38.85
21.999	0.435	39.05	0.435	39.05
22.099	0.575	39.25	0.575	39.25
22.199	0.74	39.4	0.74	39.4
22.299	0.95	39.65	0.95	39.65
22.399	1.035	39.7	1.035	39.7
22.499	1.035	39.7	1.035	39.7
22.599	1.035	39.7	1.035	39.7
22.699	1.035	39.7	1.035	39.7
22.799	1.035	39.7	1.035	39.7
22.9	1.035	39.7	1.035	39.7
22.999	1.035	39.7	1.035	39.7
23.099	1.035	39.7	1.035	39.7
23.199	1.035	39.7	1.035	39.7
23.299	1.035	39.7	1.035	39.7
