&a / °	I1 / %
2.528	32.0
2.522	31.2
2.517	29.6
2.512	27.2
2.506	23.6
2.501	20.0
2.496	16.4
2.490	13.6
2.485	11.6
2.480	10.0
2.474	8.8
2.469	8.0
2.464	7.6
2.458	7.6
2.453	7.2
2.448	7.2
2.442	7.2
2.437	7.6
2.432	8.0
2.426	8.8
2.421	10.4
2.416	12.8
2.410	16.0
2.405	19.6
2.400	22.8
2.394	26.0
2.389	29.6
2.384	32.4
2.378	34.0
2.373	34.0
2.368	33.2
2.362	32.0
2.357	30.0
2.352	27.2
2.346	23.6
2.341	19.6
2.336	16.4
2.330	13.6
2.325	11.6
2.320	10.0
2.314	8.8
2.309	8.0
2.304	7.6
2.298	7.6
2.293	7.6
2.288	7.2
2.282	7.2
2.277	7.2
2.272	7.6
2.266	8.4
2.261	9.2
2.256	10.8
2.250	13.2
2.245	16.4
2.240	20.0
2.234	23.2
2.229	26.0
2.223	28.8
2.218	32.4
2.213	34.8
2.207	35.6
2.202	35.2
2.197	34.0
2.191	32.8
2.186	30.8
2.181	28.0
2.175	24.4
2.170	20.4
2.165	16.8
2.159	14.0
2.154	12.0
2.149	10.4
2.143	9.2
2.138	8.4
2.133	8.0
2.127	7.6
2.122	7.6
2.117	7.6
2.111	7.6
2.106	7.6
2.101	7.6
2.095	8.0
2.090	8.8
2.085	9.6
2.079	10.8
2.074	12.4
2.069	14.8
2.063	18.0
2.058	21.6
2.053	24.8
2.047	27.2
2.042	30.4
2.037	33.6
2.031	36.4
2.026	37.6
2.021	37.2
2.015	36.4
2.010	35.2
2.005	33.6
1.999	31.6
1.994	28.4
1.989	24.8
1.983	20.8
1.978	17.6
1.972	14.8
1.967	12.4
1.962	10.8
1.956	9.6
1.951	8.8
1.946	8.0
1.940	7.6
1.935	7.6
1.930	7.6
1.924	7.6
1.919	7.6
1.914	7.6
1.908	8.0
1.903	8.0
1.898	8.4
1.892	8.8
1.887	9.6
1.882	10.8
1.876	12.4
1.871	14.8
1.866	18.0
1.860	21.6
1.855	24.8
1.850	27.2
1.844	29.6
1.839	32.4
1.834	35.6
1.828	38.0
1.823	38.8
1.818	38.4
1.812	37.2
1.807	36.0
1.802	34.8
1.796	33.2
1.791	30.8
1.786	27.6
1.780	24.0
1.775	20.4
1.769	17.2
1.764	14.8
1.759	12.8
1.753	11.6
1.748	10.4
1.743	9.6
1.737	8.8
1.732	8.4
1.727	8.0
1.721	7.6
1.716	7.6
1.711	7.6
1.705	7.6
1.700	7.6
1.695	8.0
1.689	8.0
1.684	8.4
1.679	8.8
1.673	9.2
1.668	10.0
1.663	10.8
1.657	12.0
1.652	14.0
1.647	16.8
1.641	20.0
1.636	23.6
1.631	26.8
1.625	29.2
1.620	31.2
1.615	33.6
1.609	36.4
1.604	39.2
1.599	41.2
1.593	41.6
1.588	40.8
1.582	39.2
1.577	38.0
1.572	37.2
1.566	36.0
1.561	34.0
1.556	31.2
1.550	28.0
1.545	24.4
1.540	21.2
1.534	18.4
1.529	16.0
1.524	14.0
1.518	12.4
1.513	11.2
1.508	10.4
1.502	9.6
1.497	8.8
1.492	8.4
1.486	8.4
1.481	8.0
1.476	7.6
1.470	7.6
1.465	7.6
1.460	7.6
1.454	7.6
1.449	7.6
1.444	8.0
1.438	8.4
1.433	8.8
1.428	9.2
1.422	9.6
1.417	10.0
1.411	10.8
1.406	11.6
1.401	12.8
1.395	14.8
1.390	16.8
1.385	19.6
1.379	22.8
1.374	26.0
1.369	28.8
1.363	30.4
1.358	31.6
1.353	33.2
1.347	35.2
1.342	38.0
1.337	40.8
1.331	43.2
1.326	44.0
1.321	43.2
1.315	42.0
1.310	40.8
1.305	39.2
1.299	38.4
1.294	37.2
1.289	36.0
1.283	34.4
1.278	32.0
1.273	28.8
1.267	25.6
1.262	22.4
1.256	19.6
1.251	17.2
1.246	15.2
1.240	13.6
1.235	12.4
1.230	11.6
1.224	10.8
1.219	10.0
1.214	9.6
1.208	9.2
1.203	8.8
1.198	8.4
1.192	8.4
1.187	8.4
1.182	8.4
1.176	8.0
1.171	7.6
1.166	7.6
1.160	7.6
1.155	8.0
1.150	8.0
1.144	8.0
1.139	8.0
1.134	8.0
1.128	8.4
1.123	8.8
1.118	9.2
1.112	9.6
1.107	10.0
1.101	10.4
1.096	10.8
1.091	11.6
1.085	12.8
1.080	14.4
1.075	16.0
1.069	18.0
1.064	20.8
1.059	23.2
1.053	26.0
1.048	28.4
1.043	30.0
1.037	31.6
1.032	33.2
1.027	34.8
1.021	36.8
1.016	38.8
1.011	40.8
1.005	42.8
1.000	44.8
0.995	46.4
0.989	47.2
0.984	47.2
0.979	46.4
0.973	45.2
0.968	44.0
0.962	42.8
0.957	42.0
0.952	40.8
0.946	40.0
0.941	39.2
0.936	38.8
0.930	37.6
0.925	36.0
0.920	33.6
0.914	31.2
0.909	28.0
0.904	24.8
0.898	22.0
0.893	19.2
0.888	17.2
0.882	16.0
0.877	14.8
0.872	14.0
0.866	13.2
0.861	12.8
0.856	12.4
0.850	11.6
0.845	11.2
0.840	10.8
0.834	10.4
0.829	10.0
0.823	9.6
0.818	9.2
0.813	8.8
0.807	8.4
0.802	8.4
0.797	8.4
0.791	8.4
0.786	8.4
0.781	8.4
0.775	8.0
0.770	8.0
0.765	8.0
0.759	8.0
0.754	8.0
0.749	8.0
0.743	8.0
0.738	8.0
0.733	8.0
0.727	8.0
0.722	8.0
0.717	8.0
0.711	8.4
0.706	8.4
0.701	8.8
0.695	8.8
0.690	9.2
0.684	9.2
0.679	9.6
0.674	9.6
0.668	10.0
0.663	10.0
0.658	10.4
0.652	10.4
0.647	10.8
0.642	11.6
0.636	12.4
0.631	13.2
0.626	14.0
0.620	14.8
0.615	15.6
0.610	16.8
0.604	18.0
0.599	19.2
0.594	20.8
0.588	22.0
0.583	24.0
0.578	25.2
0.572	27.2
0.567	28.4
0.561	30.0
0.556	31.6
0.551	32.8
0.545	34.0
0.540	35.2
0.535	36.4
0.529	37.2
0.524	37.6
0.519	38.0
0.513	37.6
0.508	36.8
0.503	36.4
0.497	36.8
0.492	37.6
0.487	38.8
0.481	40.8
0.476	42.8
0.471	44.0
0.465	44.8
0.460	45.6
0.455	46.0
0.449	46.4
0.444	46.4
0.438	46.4
0.433	47.2
0.428	48.0
0.422	48.8
0.417	48.8
0.412	48.8
0.406	48.8
0.401	48.4
0.396	48.0
0.390	47.2
0.385	46.8
0.380	46.0
0.374	45.6
0.369	44.8
0.364	44.0
0.358	43.6
0.353	43.2
0.348	42.8
0.342	42.4
0.337	42.4
0.332	42.4
0.326	42.4
0.321	42.0
0.316	41.6
0.310	41.2
0.305	40.8
0.299	40.4
0.294	39.6
0.289	39.2
0.283	38.8
0.278	38.0
0.273	37.2
0.267	36.4
0.262	36.0
0.257	35.6
0.251	34.8
0.246	34.4
0.241	33.6
0.235	32.8
0.230	32.0
0.225	30.8
0.219	29.6
0.214	28.4
0.209	26.8
0.203	25.2
0.198	24.4
0.193	24.0
0.187	24.4
0.182	24.8
0.176	25.6
0.171	25.6
0.166	25.2
0.160	24.8
0.155	24.4
0.150	24.0
0.144	23.6
0.139	23.2
0.134	22.8
0.128	22.4
0.123	22.0
0.118	21.6
0.112	21.6
0.107	21.2
0.102	20.8
0.096	20.4
0.091	20.4
0.086	20.4
0.080	20.0
0.075	20.0
0.070	20.0
0.064	19.6
0.059	19.6
0.053	19.6
0.048	19.2
0.043	19.2
0.037	18.8
0.032	18.8
0.027	18.8
0.021	18.8
0.016	18.8
0.011	18.8
0.005	18.8
0.000	18.8
-0.005	18.8
-0.011	18.8
-0.016	18.8
-0.021	18.8
-0.027	18.8
-0.032	18.8
-0.037	18.8
-0.043	19.2
-0.048	19.2
-0.053	19.2
-0.059	19.6
-0.064	19.6
-0.070	19.6
-0.075	19.6
-0.080	19.6
-0.086	20.0
-0.091	20.0
-0.096	20.0
-0.102	20.4
-0.107	20.8
-0.112	20.8
-0.118	20.8
-0.123	21.2
-0.128	21.6
-0.134	22.0
-0.139	22.8
-0.144	23.2
-0.150	23.2
-0.155	23.6
-0.160	24.0
-0.166	24.4
-0.171	24.8
-0.176	25.2
-0.182	25.6
-0.187	26.0
-0.193	26.4
-0.198	27.2
-0.203	28.0
-0.209	28.8
-0.214	29.2
-0.219	29.6
-0.225	30.0
-0.230	30.4
-0.235	30.8
-0.241	31.2
-0.246	31.6
-0.251	32.0
-0.257	32.8
-0.262	33.6
-0.267	34.4
-0.273	35.2
-0.278	35.6
-0.283	36.4
-0.289	36.8
-0.294	37.2
-0.299	37.6
-0.305	38.4
-0.310	39.2
-0.316	40.0
-0.321	40.8
-0.326	41.6
-0.332	42.4
-0.337	43.2
-0.342	44.0
-0.348	44.4
-0.353	44.8
-0.358	45.2
-0.364	46.0
-0.369	46.4
-0.374	47.2
-0.380	48.0
-0.385	48.4
-0.390	48.8
-0.396	49.2
-0.401	49.6
-0.406	50.0
-0.412	50.4
-0.417	50.4
-0.422	50.8
-0.428	50.8
-0.433	51.2
-0.438	51.6
-0.444	51.6
-0.449	51.6
-0.455	51.6
-0.460	51.2
-0.465	51.2
-0.471	51.2
-0.476	50.8
-0.481	50.4
-0.487	49.2
-0.492	48.0
-0.497	47.2
-0.503	46.8
-0.508	46.8
-0.513	46.4
-0.519	46.0
-0.524	45.2
-0.529	44.0
-0.535	43.2
-0.540	41.6
-0.545	40.0
-0.551	38.8
-0.556	37.2
-0.561	35.6
-0.567	34.0
-0.572	32.8
-0.578	31.6
-0.583	30.4
-0.588	29.2
-0.594	28.4
-0.599	27.2
-0.604	26.0
-0.610	24.4
-0.615	23.2
-0.620	22.0
-0.626	20.8
-0.631	20.0
-0.636	19.2
-0.642	18.0
-0.647	16.8
-0.652	15.6
-0.658	14.8
-0.663	14.0
-0.668	13.2
-0.674	12.4
-0.679	11.6
-0.684	11.2
-0.690	10.8
-0.695	10.4
-0.701	10.0
-0.706	9.6
-0.711	9.2
-0.717	9.2
-0.722	9.2
-0.727	8.8
-0.733	8.8
-0.738	8.4
-0.743	8.4
-0.749	8.4
-0.754	8.4
-0.759	8.4
-0.765	8.4
-0.770	8.4
-0.775	8.4
-0.781	8.4
-0.786	8.8
-0.791	8.8
-0.797	8.8
-0.802	8.8
-0.807	9.2
-0.813	9.2
-0.818	9.6
-0.823	10.0
-0.829	10.0
-0.834	10.4
-0.840	10.8
-0.845	11.2
-0.850	12.0
-0.856	12.4
-0.861	13.2
-0.866	14.0
-0.872	15.2
-0.877	16.4
-0.882	17.6
-0.888	18.8
-0.893	20.4
-0.898	22.0
-0.904	24.0
-0.909	25.6
-0.914	27.6
-0.920	29.6
-0.925	31.6
-0.930	33.6
-0.936	35.2
-0.941	36.8
-0.946	38.8
-0.952	40.8
-0.957	43.2
-0.962	44.8
-0.968	46.0
-0.973	47.2
-0.979	48.8
-0.984	50.0
-0.989	50.8
-0.995	51.2
-1.000	51.2
-1.005	50.8
-1.011	50.4
-1.016	49.6
-1.021	48.4
-1.027	47.2
-1.032	46.0
-1.037	44.4
-1.043	42.0
-1.048	39.6
-1.053	37.2
-1.059	34.4
-1.064	32.0
-1.069	29.6
-1.075	27.6
-1.080	25.2
-1.085	23.2
-1.091	21.2
-1.096	19.6
-1.101	18.0
-1.107	16.0
-1.112	14.4
-1.118	13.2
-1.123	12.0
-1.128	11.2
-1.134	10.4
-1.139	9.6
-1.144	9.2
-1.150	8.8
-1.155	8.4
-1.160	8.0
-1.166	8.0
-1.171	8.0
-1.176	8.0
-1.182	8.4
-1.187	8.8
-1.192	8.8
-1.198	8.8
-1.203	9.2
-1.208	9.6
-1.214	10.0
-1.219	10.4
-1.224	11.2
-1.230	12.0
-1.235	13.2
-1.240	14.4
-1.246	15.6
-1.251	17.2
-1.256	19.2
-1.262	21.2
-1.267	23.6
-1.273	26.0
-1.278	28.8
-1.283	31.6
-1.289	34.4
-1.294	36.8
-1.299	39.2
-1.305	42.0
-1.310	44.4
-1.315	46.0
-1.321	47.6
-1.326	48.8
-1.331	49.2
-1.337	49.2
-1.342	48.8
-1.347	48.0
-1.353	46.8
-1.358	45.6
-1.363	44.0
-1.369	41.6
-1.374	38.4
-1.379	34.8
-1.385	31.6
-1.390	28.8
-1.395	26.4
-1.401	24.0
-1.406	21.6
-1.411	19.2
-1.417	16.8
-1.422	14.8
-1.428	13.2
-1.433	11.6
-1.438	10.4
-1.444	9.6
-1.449	9.2
-1.454	8.8
-1.460	8.4
-1.465	8.4
-1.470	8.4
-1.476	8.4
-1.481	8.8
-1.486	8.8
-1.492	9.2
-1.497	9.6
-1.502	10.0
-1.508	10.8
-1.513	11.6
-1.518	12.8
-1.524	14.4
-1.529	16.0
-1.534	18.0
-1.540	20.4
-1.545	23.2
-1.550	26.0
-1.556	28.8
-1.561	32.0
-1.566	34.8
-1.572	37.6
-1.577	40.8
-1.582	43.6
-1.588	46.0
-1.593	48.0
-1.599	48.4
-1.604	48.4
-1.609	47.6
-1.615	46.4
-1.620	44.8
-1.625	43.2
-1.631	40.8
-1.636	37.6
-1.641	33.6
-1.647	30.0
-1.652	26.8
-1.657	24.0
-1.663	21.2
-1.668	18.4
-1.673	16.0
-1.679	13.6
-1.684	12.0
-1.689	10.8
-1.695	10.0
-1.700	9.6
-1.705	9.2
-1.711	8.8
-1.716	8.8
-1.721	8.8
-1.727	8.8
-1.732	9.2
-1.737	9.6
-1.743	10.0
-1.748	11.2
-1.753	12.4
-1.759	14.0
-1.764	15.6
-1.769	17.6
-1.775	20.0
-1.780	22.8
-1.786	26.0
-1.791	29.6
-1.796	33.2
-1.802	36.8
-1.807	40.4
-1.812	43.6
-1.818	46.0
-1.823	47.6
-1.828	48.0
-1.834	47.6
-1.839	47.2
-1.844	46.0
-1.850	44.0
-1.855	40.8
-1.860	36.8
-1.866	32.8
-1.871	29.2
-1.876	25.6
-1.882	22.0
-1.887	18.8
-1.892	15.6
-1.898	13.2
-1.903	11.6
-1.908	10.4
-1.914	9.6
-1.919	9.2
-1.924	8.8
-1.930	8.8
-1.935	8.8
-1.940	9.2
-1.946	9.6
-1.951	10.0
-1.956	10.8
-1.962	12.0
-1.967	13.6
-1.972	15.6
-1.978	18.0
-1.983	20.8
-1.989	24.0
-1.994	27.6
-1.999	31.6
-2.005	35.6
-2.010	39.6
-2.015	43.2
-2.021	45.6
-2.026	46.8
-2.031	46.8
-2.037	46.0
-2.042	44.8
-2.047	42.8
-2.053	39.6
-2.058	35.6
-2.063	31.6
-2.069	28.0
-2.074	24.4
-2.079	20.8
-2.085	17.2
-2.090	14.0
-2.095	12.0
-2.101	10.4
-2.106	9.2
-2.111	8.8
-2.117	8.4
-2.122	8.8
-2.127	8.8
-2.133	9.2
-2.138	9.6
-2.143	10.4
-2.149	11.6
-2.154	13.2
-2.159	15.2
-2.165	18.0
-2.170	21.2
-2.175	24.8
-2.181	28.8
-2.186	32.8
-2.191	36.8
-2.197	40.8
-2.202	43.6
-2.207	45.2
-2.213	45.2
-2.218	45.2
-2.223	44.4
-2.229	42.0
-2.234	38.0
-2.240	33.2
-2.245	29.2
-2.250	25.6
-2.256	22.0
-2.261	18.0
-2.266	14.8
-2.272	12.4
-2.277	10.8
-2.282	9.6
-2.288	8.8
-2.293	8.4
-2.298	8.4
-2.304	8.8
-2.309	9.2
-2.314	10.0
-2.320	10.8
-2.325	12.4
-2.330	14.4
-2.336	16.8
-2.341	19.6
-2.346	23.2
-2.352	27.2
-2.357	31.6
-2.362	36.0
-2.368	40.0
-2.373	43.2
-2.378	44.8
-2.384	45.6
-2.389	45.6
-2.394	44.0
-2.400	40.4
-2.405	35.6
-2.410	31.2
-2.416	26.8
-2.421	22.0
-2.426	17.6
-2.432	14.0
-2.437	11.6
-2.442	10.0
-2.448	8.8
-2.453	8.4
-2.458	8.4
-2.464	8.4
-2.469	8.8
-2.474	9.6
-2.480	10.8
-2.485	12.4
-2.490	14.4
-2.496	17.2
-2.501	20.4
-2.506	24.0
-2.512	28.0
-2.517	32.4
-2.522	36.8
-2.528	40.8
-2.533	43.2
-2.538	44.0
-2.544	44.4
-2.549	42.8
-2.554	39.6
-2.560	34.8
-2.565	30.0
-2.570	25.6
-2.576	20.8
-2.581	16.4
-2.586	13.2
-2.592	11.2
-2.597	9.6
-2.602	8.8
-2.608	8.4
-2.613	8.4
-2.619	8.8
-2.624	9.6
-2.629	10.4
-2.635	12.0
-2.640	14.0
-2.645	16.8
-2.651	20.4
-2.656	24.4
-2.661	29.2
-2.667	33.6
-2.672	37.6
-2.677	39.6
-2.683	40.0
-2.688	40.4
-2.693	40.4
-2.699	38.4
-2.704	34.0
-2.709	29.6
-2.715	25.2
-2.720	20.8
-2.725	16.4
-2.731	13.2
-2.736	9.6
-2.741	8.8
-2.747	8.4
-2.752	8.4
-2.757	8.8
-2.763	9.2
-2.768	10.0
-2.773	11.2
-2.779	12.8
-2.784	15.2
-2.789	18.4
-2.795	22.0
-2.800	26.4
-2.805	31.2
-2.811	35.6
-2.816	38.8
-2.821	40.4
-2.827	41.2
-2.832	40.8
-2.837	38.0
-2.843	33.6
-2.848	28.8
-2.853	24.0
-2.859	18.8
-2.864	14.4
-2.869	11.6
-2.875	10.0
-2.880	9.2
-2.885	8.4
-2.891	8.4
-2.896	8.8
-2.901	9.6
-2.907	10.4
-2.912	12.0
-2.917	14.4
-2.923	17.6
-2.928	21.6
-2.933	26.4
-2.939	31.2
-2.944	35.6
-2.949	38.4
-2.955	40.4
-2.960	41.2
-2.965	40.0
-2.971	36.0
-2.976	31.2
-2.981	26.8
-2.987	21.6
-2.992	16.8
-2.997	13.2
-3.003	10.8
-3.008	9.6
-3.013	8.8
-3.019	8.4
-3.024	8.4
-3.029	8.8
-3.035	9.6
-3.040	11.2
-3.045	13.6
-3.051	16.8
-3.056	20.8
-3.061	25.6
-3.067	30.4
-3.072	34.4
-3.077	36.8
-3.083	38.0
-3.088	38.0
-3.093	36.0
-3.099	32.0
-3.104	27.6
-3.109	22.8
-3.115	17.6
-3.120	13.6
-3.125	10.8
-3.131	9.2
-3.136	8.4
-3.141	8.0
-3.147	8.0
-3.152	8.8
-3.157	9.6
-3.163	11.6
-3.168	14.0
-3.173	17.2
-3.179	21.2
-3.184	26.0
-3.189	30.8
-3.195	34.4
-3.200	36.4
-3.205	37.2
-3.211	35.6
-3.216	31.2
-3.221	25.6
-3.227	21.2
-3.232	16.8
-3.237	13.6
-3.243	11.2
-3.248	9.2
-3.253	8.4
-3.259	8.0
-3.264	8.0
-3.269	8.4
-3.275	9.2
-3.280	10.4
-3.285	12.4
-3.291	14.8
-3.296	18.4
-3.301	22.8
-3.306	27.2
-3.312	31.2
-3.317	33.6
-3.322	34.8
-3.328	34.0
-3.333	30.8
-3.338	26.4
-3.344	22.0
-3.349	17.2
-3.354	13.2
-3.360	10.4
-3.365	8.8
-3.370	8.0
-3.376	7.6
-3.381	8.0
-3.386	8.8
-3.392	10.4
-3.397	12.4
-3.402	15.2
-3.408	18.8
-3.413	23.2
-3.418	27.6
-3.424	31.2
