&a / °	I1 / %
2.528	32.8
2.522	30.8
2.517	27.6
2.512	23.6
2.506	19.6
2.501	16.0
2.496	13.2
2.490	10.8
2.485	9.2
2.480	8.0
2.474	7.2
2.469	6.8
2.464	6.4
2.458	6.0
2.453	6.0
2.448	6.0
2.442	6.0
2.437	6.4
2.432	6.8
2.426	7.2
2.421	8.4
2.416	9.6
2.410	12.0
2.405	15.2
2.400	19.2
2.394	23.6
2.389	28.0
2.384	31.6
2.378	34.0
2.373	34.8
2.368	33.6
2.362	30.8
2.357	27.2
2.352	23.2
2.346	18.8
2.341	15.6
2.336	12.8
2.330	10.8
2.325	9.6
2.320	8.4
2.314	7.6
2.309	6.8
2.304	6.4
2.298	6.4
2.293	6.4
2.288	6.4
2.282	6.4
2.277	6.4
2.272	6.8
2.266	7.2
2.261	7.6
2.256	8.4
2.250	9.6
2.245	11.6
2.240	14.8
2.234	18.8
2.229	23.2
2.223	27.2
2.218	31.2
2.213	34.4
2.207	36.0
2.202	36.0
2.197	34.4
2.191	31.6
2.186	27.6
2.181	23.2
2.175	19.2
2.170	15.6
2.165	12.8
2.159	10.8
2.154	9.2
2.149	8.4
2.143	7.6
2.138	7.2
2.133	6.8
2.127	6.4
2.122	6.4
2.117	6.4
2.111	6.4
2.106	6.4
2.101	6.4
2.095	6.8
2.090	7.2
2.085	7.6
2.079	8.4
2.074	9.2
2.069	10.8
2.063	12.8
2.058	15.6
2.053	19.6
2.047	24.0
2.042	28.4
2.037	32.4
2.031	35.6
2.026	37.6
2.021	38.0
2.015	37.2
2.010	35.2
2.005	31.6
1.999	27.6
1.994	23.2
1.989	19.2
1.983	16.0
1.978	13.2
1.972	11.2
1.967	9.6
1.962	8.8
1.956	8.0
1.951	7.2
1.946	6.8
1.940	6.4
1.935	6.4
1.930	6.4
1.924	6.4
1.919	6.4
1.914	6.4
1.908	6.8
1.903	6.8
1.898	7.2
1.892	7.2
1.887	8.0
1.882	8.4
1.876	9.6
1.871	10.8
1.866	12.8
1.860	15.2
1.855	18.8
1.850	22.8
1.844	26.8
1.839	31.2
1.834	34.8
1.828	37.6
1.823	38.8
1.818	39.2
1.812	38.4
1.807	36.8
1.802	33.6
1.796	30.0
1.791	26.0
1.786	22.0
1.780	18.4
1.775	15.2
1.769	13.2
1.764	11.6
1.759	10.4
1.753	9.2
1.748	8.4
1.743	8.0
1.737	7.6
1.732	7.2
1.727	6.8
1.721	6.8
1.716	6.8
1.711	6.8
1.705	6.8
1.700	6.8
1.695	6.8
1.689	6.8
1.684	7.2
1.679	7.2
1.673	7.6
1.668	8.0
1.663	8.8
1.657	9.6
1.652	10.4
1.647	12.0
1.641	14.0
1.636	16.8
1.631	20.4
1.625	24.4
1.620	28.4
1.615	32.0
1.609	35.6
1.604	38.8
1.599	41.2
1.593	42.4
1.588	42.4
1.582	41.2
1.577	39.6
1.572	37.2
1.566	33.6
1.561	29.6
1.556	25.2
1.550	21.6
1.545	18.4
1.540	15.6
1.534	13.6
1.529	12.0
1.524	10.8
1.518	10.0
1.513	9.2
1.508	8.4
1.502	8.0
1.497	7.6
1.492	7.2
1.486	6.8
1.481	6.8
1.476	6.8
1.470	6.8
1.465	6.4
1.460	6.4
1.454	6.8
1.449	6.8
1.444	6.8
1.438	7.2
1.433	7.2
1.428	7.6
1.422	8.0
1.417	8.4
1.411	8.8
1.406	9.6
1.401	10.0
1.395	10.8
1.390	12.0
1.385	13.6
1.379	16.0
1.374	18.8
1.369	22.0
1.363	25.6
1.358	28.4
1.353	31.6
1.347	34.4
1.342	37.6
1.337	40.8
1.331	43.2
1.326	44.8
1.321	45.2
1.315	44.4
1.310	42.8
1.305	40.8
1.299	38.4
1.294	35.6
1.289	32.0
1.283	28.4
1.278	24.8
1.273	21.6
1.267	18.8
1.262	16.4
1.256	14.4
1.251	12.8
1.246	11.6
1.240	10.4
1.235	9.6
1.230	9.2
1.224	8.8
1.219	8.4
1.214	8.0
1.208	7.6
1.203	7.6
1.198	7.2
1.192	7.2
1.187	7.2
1.182	7.2
1.176	6.8
1.171	6.8
1.166	6.8
1.160	6.8
1.155	6.8
1.150	6.8
1.144	6.8
1.139	6.8
1.134	7.2
1.128	7.2
1.123	7.2
1.118	7.6
1.112	7.6
1.107	8.0
1.101	8.4
1.096	8.8
1.091	9.2
1.085	10.0
1.080	10.8
1.075	11.6
1.069	12.8
1.064	14.4
1.059	16.0
1.053	18.0
1.048	20.4
1.043	22.8
1.037	25.6
1.032	28.8
1.027	32.0
1.021	35.2
1.016	38.0
1.011	40.4
1.005	43.2
1.000	45.2
0.995	46.8
0.989	48.0
0.984	48.4
0.979	48.0
0.973	47.2
0.968	46.4
0.962	45.2
0.957	43.6
0.952	41.6
0.946	39.2
0.941	36.4
0.936	34.0
0.930	31.2
0.925	28.4
0.920	25.6
0.914	22.8
0.909	20.0
0.904	17.6
0.898	15.6
0.893	14.0
0.888	12.8
0.882	12.0
0.877	11.2
0.872	10.8
0.866	10.4
0.861	10.0
0.856	9.6
0.850	9.2
0.845	8.8
0.840	8.4
0.834	8.0
0.829	8.0
0.823	8.0
0.818	7.6
0.813	7.6
0.807	7.2
0.802	7.2
0.797	6.8
0.791	6.8
0.786	6.8
0.781	6.8
0.775	6.8
0.770	6.8
0.765	6.8
0.759	6.8
0.754	6.8
0.749	6.8
0.743	6.8
0.738	6.8
0.733	6.8
0.727	6.8
0.722	6.8
0.717	6.8
0.711	6.8
0.706	6.8
0.701	7.2
0.695	7.2
0.690	7.2
0.684	7.2
0.679	7.6
0.674	7.6
0.668	8.0
0.663	8.4
0.658	8.8
0.652	8.8
0.647	9.2
0.642	9.2
0.636	9.6
0.631	10.0
0.626	10.4
0.620	10.8
0.615	11.6
0.610	12.0
0.604	12.8
0.599	13.6
0.594	14.4
0.588	15.6
0.583	16.4
0.578	17.6
0.572	18.8
0.567	20.4
0.561	22.0
0.556	23.6
0.551	25.2
0.545	27.2
0.540	29.2
0.535	30.8
0.529	32.8
0.524	34.4
0.519	35.2
0.513	35.2
0.508	35.2
0.503	35.2
0.497	36.0
0.492	37.2
0.487	39.2
0.481	41.6
0.476	43.6
0.471	45.2
0.465	46.0
0.460	46.8
0.455	47.2
0.449	47.6
0.444	47.6
0.438	48.0
0.433	48.8
0.428	50.0
0.422	50.8
0.417	51.2
0.412	51.2
0.406	51.2
0.401	50.8
0.396	50.4
0.390	49.6
0.385	48.8
0.380	48.0
0.374	47.2
0.369	46.4
0.364	45.2
0.358	44.0
0.353	42.8
0.348	42.0
0.342	41.2
0.337	40.8
0.332	40.0
0.326	39.2
0.321	38.4
0.316	37.6
0.310	36.8
0.305	36.0
0.299	34.8
0.294	33.6
0.289	32.4
0.283	31.6
0.278	30.4
0.273	29.6
0.267	28.8
0.262	28.0
0.257	27.2
0.251	26.4
0.246	25.6
0.241	24.8
0.235	24.0
0.230	23.2
0.225	22.4
0.219	21.6
0.214	20.4
0.209	19.2
0.203	18.0
0.198	17.6
0.193	17.2
0.187	17.2
0.182	17.6
0.176	18.0
0.171	18.0
0.166	18.0
0.160	17.6
0.155	17.2
0.150	16.8
0.144	16.4
0.139	16.4
0.134	16.0
0.128	16.0
0.123	15.6
0.118	15.6
0.112	15.2
0.107	14.8
0.102	14.8
0.096	14.8
0.091	14.8
0.086	14.8
0.080	14.4
0.075	14.4
0.070	14.4
0.064	14.0
0.059	14.0
0.053	14.0
0.048	14.0
0.043	13.6
0.037	13.6
0.032	13.6
0.027	13.6
0.021	13.6
0.016	13.6
0.011	13.6
0.005	13.6
0.000	13.6
-0.005	13.6
-0.011	13.6
-0.016	13.6
-0.021	13.6
-0.027	13.6
-0.032	13.6
-0.037	13.6
-0.043	14.0
-0.048	14.0
-0.053	14.0
-0.059	14.0
-0.064	14.0
-0.070	14.0
-0.075	14.0
-0.080	14.4
-0.086	14.4
-0.091	14.4
-0.096	14.8
-0.102	14.8
-0.107	15.2
-0.112	15.2
-0.118	15.2
-0.123	15.6
-0.128	16.0
-0.134	16.4
-0.139	16.4
-0.144	16.8
-0.150	16.8
-0.155	16.8
-0.160	17.2
-0.166	17.6
-0.171	18.0
-0.176	18.4
-0.182	18.8
-0.187	19.2
-0.193	19.6
-0.198	20.0
-0.203	20.4
-0.209	21.2
-0.214	21.6
-0.219	22.0
-0.225	22.4
-0.230	22.8
-0.235	23.6
-0.241	24.0
-0.246	24.4
-0.251	24.8
-0.257	25.6
-0.262	26.4
-0.267	27.2
-0.273	28.0
-0.278	28.8
-0.283	29.6
-0.289	30.4
-0.294	31.2
-0.299	32.0
-0.305	32.8
-0.310	34.0
-0.316	35.2
-0.321	36.4
-0.326	37.6
-0.332	38.4
-0.337	39.6
-0.342	40.4
-0.348	41.6
-0.353	42.4
-0.358	43.2
-0.364	44.0
-0.369	44.8
-0.374	45.6
-0.380	46.8
-0.385	47.6
-0.390	48.4
-0.396	49.2
-0.401	50.0
-0.406	50.8
-0.412	51.2
-0.417	51.6
-0.422	52.0
-0.428	52.4
-0.433	53.2
-0.438	53.6
-0.444	53.6
-0.449	53.6
-0.455	53.6
-0.460	53.2
-0.465	52.8
-0.471	52.0
-0.476	51.6
-0.481	50.8
-0.487	49.2
-0.492	47.6
-0.497	46.4
-0.503	45.6
-0.508	45.2
-0.513	44.4
-0.519	43.6
-0.524	42.4
-0.529	40.8
-0.535	39.2
-0.540	37.6
-0.545	36.0
-0.551	34.4
-0.556	32.4
-0.561	30.8
-0.567	29.2
-0.572	27.6
-0.578	26.0
-0.583	24.8
-0.588	23.2
-0.594	22.0
-0.599	20.8
-0.604	19.6
-0.610	18.0
-0.615	16.8
-0.620	15.6
-0.626	14.8
-0.631	14.0
-0.636	13.2
-0.642	12.4
-0.647	11.6
-0.652	11.2
-0.658	10.8
-0.663	10.4
-0.668	10.0
-0.674	9.6
-0.679	9.2
-0.684	8.8
-0.690	8.4
-0.695	8.0
-0.701	8.0
-0.706	7.6
-0.711	7.6
-0.717	7.6
-0.722	7.6
-0.727	7.2
-0.733	7.2
-0.738	7.2
-0.743	7.2
-0.749	7.2
-0.754	7.2
-0.759	7.2
-0.765	7.2
-0.770	7.2
-0.775	7.2
-0.781	7.2
-0.786	7.2
-0.791	7.2
-0.797	7.2
-0.802	7.2
-0.807	7.2
-0.813	7.6
-0.818	8.0
-0.823	8.0
-0.829	8.4
-0.834	8.8
-0.840	9.2
-0.845	9.2
-0.850	9.6
-0.856	10.0
-0.861	10.4
-0.866	10.8
-0.872	11.6
-0.877	12.4
-0.882	13.2
-0.888	14.4
-0.893	15.6
-0.898	16.8
-0.904	18.4
-0.909	20.0
-0.914	21.6
-0.920	23.6
-0.925	25.6
-0.930	27.6
-0.936	29.6
-0.941	32.0
-0.946	34.4
-0.952	37.2
-0.957	40.0
-0.962	42.4
-0.968	44.4
-0.973	46.0
-0.979	48.0
-0.984	49.6
-0.989	51.2
-0.995	51.6
-1.000	52.0
-1.005	51.6
-1.011	50.8
-1.016	49.6
-1.021	48.0
-1.027	45.6
-1.032	43.6
-1.037	41.2
-1.043	38.4
-1.048	35.6
-1.053	32.8
-1.059	29.6
-1.064	26.8
-1.069	24.0
-1.075	21.6
-1.080	19.2
-1.085	17.2
-1.091	15.2
-1.096	13.6
-1.101	12.0
-1.107	11.2
-1.112	10.4
-1.118	9.6
-1.123	8.8
-1.128	8.4
-1.134	8.0
-1.139	7.6
-1.144	7.2
-1.150	6.8
-1.155	6.8
-1.160	6.8
-1.166	6.8
-1.171	6.8
-1.176	6.8
-1.182	7.2
-1.187	7.2
-1.192	7.6
-1.198	7.6
-1.203	7.6
-1.208	8.0
-1.214	8.4
-1.219	8.8
-1.224	9.2
-1.230	9.6
-1.235	10.4
-1.240	11.2
-1.246	12.4
-1.251	13.6
-1.256	15.2
-1.262	16.8
-1.267	18.8
-1.273	21.2
-1.278	23.6
-1.283	26.0
-1.289	29.2
-1.294	32.4
-1.299	35.6
-1.305	38.4
-1.310	41.2
-1.315	44.0
-1.321	46.4
-1.326	47.6
-1.331	48.8
-1.337	49.2
-1.342	48.8
-1.347	47.6
-1.353	46.0
-1.358	44.0
-1.363	41.2
-1.369	38.0
-1.374	34.8
-1.379	30.8
-1.385	27.2
-1.390	24.0
-1.395	21.2
-1.401	18.4
-1.406	16.0
-1.411	14.0
-1.417	12.4
-1.422	10.8
-1.428	9.6
-1.433	8.8
-1.438	8.4
-1.444	8.0
-1.449	7.6
-1.454	7.6
-1.460	7.6
-1.465	7.6
-1.470	7.6
-1.476	7.6
-1.481	7.6
-1.486	7.6
-1.492	8.0
-1.497	8.0
-1.502	8.4
-1.508	8.8
-1.513	9.6
-1.518	10.0
-1.524	11.2
-1.529	12.4
-1.534	14.0
-1.540	16.0
-1.545	18.4
-1.550	21.2
-1.556	24.0
-1.561	26.8
-1.566	30.0
-1.572	33.6
-1.577	37.2
-1.582	40.8
-1.588	44.0
-1.593	46.4
-1.599	48.0
-1.604	48.4
-1.609	48.0
-1.615	46.0
-1.620	43.6
-1.625	40.8
-1.631	37.6
-1.636	33.6
-1.641	29.2
-1.647	25.2
-1.652	21.6
-1.657	18.0
-1.663	15.6
-1.668	13.2
-1.673	11.2
-1.679	10.0
-1.684	9.2
-1.689	8.4
-1.695	8.0
-1.700	7.6
-1.705	7.6
-1.711	7.2
-1.716	7.2
-1.721	7.2
-1.727	7.2
-1.732	7.6
-1.737	8.0
-1.743	8.4
-1.748	9.2
-1.753	10.0
-1.759	10.8
-1.764	12.0
-1.769	13.6
-1.775	15.6
-1.780	18.4
-1.786	21.6
-1.791	25.2
-1.796	28.8
-1.802	32.4
-1.807	36.8
-1.812	40.4
-1.818	44.0
-1.823	46.4
-1.828	47.6
-1.834	47.6
-1.839	46.8
-1.844	44.8
-1.850	41.6
-1.855	37.6
-1.860	33.2
-1.866	28.4
-1.871	24.0
-1.876	20.0
-1.882	16.4
-1.887	13.6
-1.892	11.6
-1.898	10.0
-1.903	8.8
-1.908	8.0
-1.914	7.6
-1.919	7.6
-1.924	7.2
-1.930	7.2
-1.935	7.2
-1.940	7.6
-1.946	8.0
-1.951	8.4
-1.956	8.8
-1.962	9.6
-1.967	10.8
-1.972	12.4
-1.978	14.4
-1.983	16.8
-1.989	19.6
-1.994	22.8
-1.999	26.8
-2.005	31.2
-2.010	35.6
-2.015	40.0
-2.021	43.2
-2.026	45.6
-2.031	46.4
-2.037	45.6
-2.042	43.6
-2.047	40.8
-2.053	36.8
-2.058	32.0
-2.063	27.6
-2.069	22.8
-2.074	18.4
-2.079	15.2
-2.085	12.4
-2.090	10.4
-2.095	9.2
-2.101	8.4
-2.106	7.6
-2.111	7.2
-2.117	7.2
-2.122	7.2
-2.127	7.2
-2.133	7.6
-2.138	8.0
-2.143	8.4
-2.149	9.2
-2.154	10.4
-2.159	12.0
-2.165	14.0
-2.170	16.4
-2.175	19.6
-2.181	23.6
-2.186	28.0
-2.191	32.8
-2.197	37.6
-2.202	41.2
-2.207	43.6
-2.213	44.8
-2.218	44.8
-2.223	43.6
-2.229	40.0
-2.234	34.8
-2.240	29.6
-2.245	24.8
-2.250	20.4
-2.256	16.4
-2.261	13.2
-2.266	10.8
-2.272	9.2
-2.277	8.0
-2.282	7.6
-2.288	7.2
-2.293	6.8
-2.298	6.8
-2.304	7.2
-2.309	7.6
-2.314	8.0
-2.320	8.8
-2.325	9.6
-2.330	11.2
-2.336	13.2
-2.341	15.6
-2.346	18.8
-2.352	22.4
-2.357	26.8
-2.362	31.6
-2.368	36.8
-2.373	41.2
-2.378	44.4
-2.384	45.6
-2.389	44.8
-2.394	42.4
-2.400	38.0
-2.405	32.4
-2.410	26.8
-2.416	21.2
-2.421	16.4
-2.426	12.8
-2.432	10.4
-2.437	8.8
-2.442	8.0
-2.448	7.2
-2.453	7.2
-2.458	7.2
-2.464	7.2
-2.469	7.6
-2.474	8.0
-2.480	8.8
-2.485	10.0
-2.490	11.6
-2.496	13.6
-2.501	16.4
-2.506	19.6
-2.512	23.6
-2.517	28.0
-2.522	33.2
-2.528	38.0
-2.533	42.0
-2.538	44.0
-2.544	43.6
-2.549	41.6
-2.554	37.2
-2.560	31.6
-2.565	25.6
-2.570	20.0
-2.576	15.2
-2.581	12.0
-2.586	10.0
-2.592	8.4
-2.597	7.6
-2.602	7.2
-2.608	6.8
-2.613	6.8
-2.619	7.2
-2.624	7.6
-2.629	8.4
-2.635	9.6
-2.640	11.2
-2.645	13.6
-2.651	16.4
-2.656	20.4
-2.661	24.8
-2.667	29.2
-2.672	33.6
-2.677	37.2
-2.683	39.2
-2.688	39.6
-2.693	39.2
-2.699	36.4
-2.704	31.6
-2.709	26.0
-2.715	20.4
-2.720	15.6
-2.725	12.4
-2.731	10.4
-2.736	8.0
-2.741	7.6
-2.747	7.2
-2.752	7.2
-2.757	7.2
-2.763	7.6
-2.768	8.4
-2.773	9.2
-2.779	10.4
-2.784	12.4
-2.789	15.2
-2.795	18.4
-2.800	22.4
-2.805	27.2
-2.811	32.0
-2.816	36.4
-2.821	39.6
-2.827	40.8
-2.832	39.6
-2.837	36.0
-2.843	30.8
-2.848	24.8
-2.853	18.8
-2.859	14.4
-2.864	11.2
-2.869	9.2
-2.875	8.0
-2.880	7.2
-2.885	6.8
-2.891	6.8
-2.896	7.2
-2.901	7.6
-2.907	8.8
-2.912	10.0
-2.917	12.0
-2.923	14.4
-2.928	17.6
-2.933	22.0
-2.939	26.8
-2.944	32.0
-2.949	36.8
-2.955	39.6
-2.960	40.4
-2.965	38.4
-2.971	34.0
-2.976	28.4
-2.981	22.4
-2.987	16.8
-2.992	12.8
-2.997	10.0
-3.003	8.4
-3.008	7.6
-3.013	7.2
-3.019	6.8
-3.024	7.2
-3.029	7.6
-3.035	8.4
-3.040	9.6
-3.045	11.6
-3.051	14.0
-3.056	17.2
-3.061	21.6
-3.067	26.4
-3.072	31.2
-3.077	35.2
-3.083	37.2
-3.088	37.2
-3.093	34.4
-3.099	29.6
-3.104	24.0
-3.109	18.4
-3.115	13.6
-3.120	10.4
-3.125	8.8
-3.131	7.6
-3.136	7.2
-3.141	6.8
-3.147	6.8
-3.152	7.2
-3.157	8.4
-3.163	9.6
-3.168	11.6
-3.173	14.0
-3.179	17.2
-3.184	21.6
-3.189	26.4
-3.195	31.2
-3.200	35.2
-3.205	36.4
-3.211	34.4
-3.216	29.6
-3.221	23.2
-3.227	17.6
-3.232	13.6
-3.237	10.4
-3.243	8.8
-3.248	7.6
-3.253	6.8
-3.259	6.4
-3.264	6.4
-3.269	6.8
-3.275	7.6
-3.280	8.4
-3.285	10.0
-3.291	12.4
-3.296	15.2
-3.301	19.2
-3.306	24.0
-3.312	28.8
-3.317	32.4
-3.322	34.0
-3.328	32.8
-3.333	28.8
-3.338	23.6
-3.344	18.0
-3.349	13.6
-3.354	10.4
-3.360	8.4
-3.365	7.2
-3.370	6.8
-3.376	6.4
-3.381	6.8
-3.386	7.6
-3.392	8.8
-3.397	10.4
-3.402	12.8
-3.408	15.6
-3.413	19.6
-3.418	24.0
-3.424	28.4
