&a / °	I1 / %
-3.434	30.4
-3.440	28.0
-3.445	24.4
-3.450	22.0
-3.456	21.2
-3.461	20.8
-3.466	20.4
-3.472	19.6
-3.477	17.6
-3.482	16.0
-3.488	16.0
-3.493	17.2
-3.498	19.2
-3.504	21.2
-3.509	22.8
-3.514	23.6
-3.520	23.6
-3.525	24.4
-3.530	25.6
-3.536	27.2
-3.541	28.4
-3.546	27.6
-3.552	24.8
-3.557	22.0
-3.562	20.8
-3.568	20.4
-3.573	19.6
-3.578	18.8
-3.584	17.2
-3.589	15.6
-3.594	15.6
-3.600	16.8
-3.605	18.4
-3.610	20.4
-3.616	22.0
-3.621	22.4
-3.626	22.4
-3.632	22.8
-3.637	24.4
-3.642	26.0
-3.647	26.4
-3.653	24.8
-3.658	22.4
-3.663	20.4
-3.669	19.6
-3.674	19.2
-3.679	18.4
-3.685	17.2
-3.690	15.6
-3.695	14.8
-3.701	15.2
-3.706	16.4
-3.711	18.4
-3.717	20.4
-3.722	21.6
-3.727	21.6
-3.733	22.0
-3.738	23.2
-3.743	24.4
-3.749	24.8
-3.754	23.6
-3.759	21.2
-3.765	19.2
-3.770	18.0
-3.775	17.6
-3.781	16.8
-3.786	15.6
-3.791	14.0
-3.797	13.2
-3.802	13.6
-3.807	14.8
-3.813	16.8
-3.818	18.4
-3.823	19.2
-3.829	19.6
-3.834	20.0
-3.839	21.2
-3.844	22.0
-3.850	22.0
-3.855	20.4
-3.860	18.4
-3.866	16.8
-3.871	16.4
-3.876	16.0
-3.882	14.8
-3.887	13.2
-3.892	12.4
-3.898	12.4
-3.903	12.8
-3.908	14.0
-3.914	15.2
-3.919	16.0
-3.924	16.0
-3.930	16.4
-3.935	18.0
-3.940	19.2
-3.946	19.6
-3.951	18.4
-3.956	16.4
-3.962	14.8
-3.967	14.0
-3.972	13.6
-3.978	12.8
-3.983	11.6
-3.988	10.8
-3.994	10.8
-3.999	11.6
-4.004	13.2
-4.009	14.4
-4.015	14.8
-4.020	15.2
-4.025	15.6
-4.031	16.8
-4.036	17.6
-4.041	17.2
-4.047	15.6
-4.052	14.0
-4.057	13.2
-4.063	12.8
-4.068	12.4
-4.073	11.6
-4.079	10.4
-4.084	10.0
-4.089	10.0
-4.095	10.8
-4.100	12.0
-4.105	12.8
-4.111	12.8
-4.116	13.2
-4.121	14.0
-4.127	15.2
-4.132	15.2
-4.137	14.0
-4.143	12.8
-4.148	11.6
-4.153	11.6
-4.158	11.2
-4.164	10.4
-4.169	9.2
-4.174	8.8
-4.180	8.8
-4.185	9.6
-4.190	10.4
-4.196	11.2
-4.201	11.2
-4.206	11.6
-4.212	12.4
-4.217	13.2
-4.222	13.2
-4.228	12.0
-4.233	10.8
-4.238	10.0
-4.244	9.6
-4.249	9.2
-4.254	8.8
-4.260	8.0
-4.265	7.6
-4.270	8.0
-4.275	8.8
-4.281	9.6
-4.286	9.6
-4.291	9.6
-4.297	10.0
-4.302	10.8
-4.307	11.2
-4.313	10.8
-4.318	10.0
-4.323	9.2
-4.329	8.8
-4.334	8.4
-4.339	8.0
-4.345	7.2
-4.350	6.8
-4.355	6.8
-4.361	7.2
-4.366	8.0
-4.371	8.4
-4.377	8.4
-4.382	8.8
-4.387	9.2
-4.392	9.6
-4.398	9.2
-4.403	8.4
-4.408	7.6
-4.414	7.2
-4.419	7.2
-4.424	6.8
-4.430	6.0
-4.435	5.6
-4.440	5.6
-4.446	6.0
-4.451	6.4
-4.456	6.8
-4.462	6.8
-4.467	7.2
-4.472	7.6
-4.478	8.0
-4.483	7.6
-4.488	6.8
-4.493	6.0
-4.499	5.6
-4.504	5.2
-4.509	5.2
-4.515	4.8
-4.520	4.4
-4.525	4.8
-4.531	5.2
-4.536	5.6
-4.541	5.6
-4.547	5.6
-4.552	5.6
-4.557	6.0
-4.563	6.0
-4.568	5.6
-4.573	5.2
-4.578	4.8
-4.584	4.8
-4.589	4.8
-4.594	4.4
-4.600	4.0
-4.605	4.0
-4.610	4.0
-4.616	4.4
-4.621	4.4
-4.626	4.4
-4.632	4.4
-4.637	4.8
-4.642	4.8
-4.648	4.4
-4.653	4.4
-4.658	4.4
-4.663	4.4
-4.669	4.4
-4.674	4.0
-4.679	3.6
-4.685	3.2
-4.690	3.2
-4.695	3.6
-4.701	3.6
-4.706	3.6
-4.711	3.6
-4.717	3.6
-4.722	3.6
-4.727	3.6
-4.733	3.2
-4.738	3.2
-4.743	3.2
-4.748	3.2
-4.754	2.8
-4.759	2.8
-4.764	2.8
-4.770	2.8
-4.775	2.8
-4.780	2.8
-4.786	2.8
-4.791	2.8
-4.796	2.8
-4.802	2.8
-4.807	2.8
-4.812	2.4
-4.818	2.4
-4.823	2.4
-4.828	2.4
-4.833	2.0
-4.839	2.0
-4.844	2.0
-4.849	2.0
-4.855	2.0
-4.860	2.4
-4.865	2.0
-4.871	2.0
-4.876	2.0
-4.881	2.0
-4.887	2.0
-4.892	2.0
-4.897	2.0
-4.902	2.0
-4.908	2.0
-4.913	2.0
-4.918	2.0
-4.924	2.0
-4.929	2.0
-4.934	1.6
-4.940	1.6
-4.945	1.6
-4.950	1.6
-4.956	1.6
-4.961	1.6
-4.966	1.6
-4.971	1.6
-4.977	1.6
-4.982	1.6
-4.987	1.2
-4.993	1.2
-4.998	1.2
-5.003	1.2
-5.009	1.2
-5.014	1.2
-5.019	1.2
-5.025	1.2
-5.030	1.2
-5.035	1.2
-5.040	1.2
-5.046	1.2
-5.051	1.2
-5.056	1.2
-5.062	1.2
-5.067	1.2
-5.072	1.2
-5.078	1.2
-5.083	1.2
-5.088	1.2
-5.094	1.2
-5.099	1.2
-5.104	1.2
-5.109	1.2
-5.115	1.2
-5.120	1.2
-5.125	1.2
-5.131	1.2
-5.136	1.2
-5.141	1.2
-5.147	1.2
-5.152	1.2
-5.157	1.2
-5.162	1.2
-5.168	1.2
-5.173	1.2
-5.178	1.2
-5.184	1.2
-5.189	1.2
-5.194	1.2
-5.200	1.2
-5.205	1.2
-5.210	1.2
-5.216	1.2
-5.221	1.2
-5.226	1.2
-5.231	1.2
-5.237	1.2
-5.242	1.2
-5.247	1.2
-5.253	1.2
-5.258	1.2
-5.263	1.2
-5.269	1.2
-5.274	1.2
-5.279	1.2
-5.284	1.2
-5.290	1.2
-5.295	1.2
-5.300	1.2
-5.306	1.2
-5.311	1.2
-5.316	1.2
-5.322	1.2
-5.327	1.2
-5.332	1.2
-5.337	1.2
-5.343	0.8
-5.348	0.8
-5.353	0.8
-5.359	0.8
-5.364	0.8
-5.369	0.8
-5.375	0.8
-5.380	0.8
-5.385	0.8
-5.390	0.8
-5.396	0.8
-5.401	0.8
-5.406	0.8
-5.412	0.8
-5.417	0.8
-5.422	0.8
-5.428	0.8
-5.433	0.8
-5.438	0.8
-5.443	0.8
-5.449	0.8
-5.454	0.8
